Solution ID,f[1] (B),f[2] (W),f[3] (s)
16434,106.0,13.9731590393,9030.8947255
16435,107.0,13.8491346983,9030.8947255
16458,73.0,20.7999228697,8956.25297186
12384,44.0,40.9999148249,9420.16764119
16503,51.0,30.3269878173,9276.39100341
12441,71.0,21.3862825092,8973.98338675
18653,104.0,14.3343368108,8964.87941077
18655,105.0,14.1933986215,8950.82065023
18660,108.0,13.7459039837,8977.50748131
18664,110.0,13.4844382553,8945.62099649
18667,112.0,13.2374330828,8927.248494
18668,113.0,13.119170386,8916.28946146
24823,114.0,13.0226683816,8876.58763587
24824,115.0,12.929281633,8876.58763587
24828,118.0,12.5977687703,8876.58763587
12550,42.0,39.4564252426,9585.28807765
10543,46.0,48.6438184197,9152.33875388
20785,43.0,34.9025640545,9700.5719305
12608,59.0,27.2134879842,9116.66225587
20812,120.0,12.3678673518,8916.28946146
20839,68.0,24.659440732,8925.66119631
20870,89.0,16.663848786,9070.40016245
22930,42.0,35.7748237155,9774.42056998
22943,55.0,27.8483386315,9170.97397035
16805,41.0,45.8950801439,9740.96306563
22990,86.0,17.3760120403,8853.46442852
23039,88.0,16.8704608325,9032.48935973
23040,44.0,33.7345815833,9560.53573572
23079,98.0,15.1141471483,8869.13950978
23084,76.0,25.0973801627,8690.79033569
23087,78.0,24.4536501979,8670.58483067
23089,79.0,24.0784952461,8623.10671363
23122,109.0,13.6551217428,8899.90292805
23129,111.0,13.3850274229,8840.75578404
24335,92.0,16.1189358087,8876.58763587
23152,47.0,31.82715492,9456.36870286
23179,90.0,16.4557377366,8983.29690126
15207,70.0,27.9717364137,8731.80040694
15217,62.0,24.2022537481,9317.90013598
21401,41.0,44.8268414763,9862.34470463
17520,42.0,38.7792863784,9622.86064297
23665,54.0,36.6027823135,9138.21326369
17561,65.0,23.3687079738,9096.18629522
19680,41.0,46.1557383285,9707.84359895
19697,63.0,24.3794677423,9126.38293374
19701,91.0,16.3158938927,8888.16840802
19705,93.0,15.9508545957,8867.69691492
19706,94.0,15.7744844284,8848.48799997
19710,97.0,15.2757585135,8811.50244343
19740,64.0,30.0609724156,8767.75332068
19771,66.0,22.7183939435,9254.0370397
21841,119.0,12.4144729273,8916.28946146
19800,74.0,25.8365718336,8716.85898573
21851,76.0,22.1064905788,8758.10320923
21883,117.0,12.6571199215,8916.28946146
21889,121.0,12.270841223,8916.28946146
21890,122.0,12.1692171443,8916.28946146
3499,43.0,53.5802724103,9436.31867079
3501,44.0,52.3604760407,9367.20263059
24122,116.0,12.7461218645,8916.28946146
21971,61.0,25.1522591463,9107.68761357
21984,84.0,18.0082413634,8786.69303189
21986,96.0,15.4292180572,8811.7527375
21989,99.0,14.9599577628,8811.7527375
21990,100.0,14.8198232511,8811.7527375
21992,101.0,14.6357263049,8811.7527375
21993,102.0,14.4811292107,8811.7527375
21994,103.0,14.3564922399,8811.7527375
13835,56.0,26.6360369138,9406.06565493
13882,46.0,32.5386355407,9479.59718886
24131,53.0,40.4931798543,8998.10983689
24141,87.0,17.0830900862,8932.33042055
11868,47.0,51.7495755521,9136.15437576
13941,52.0,28.4508569386,9488.55371428
24182,75.0,19.7809406364,9045.77247042
13949,60.0,24.874141219,9391.40919719
24194,58.0,26.1537557339,9196.69022369
24205,41.0,45.1058594765,9855.56908055
24217,77.0,19.5206328331,8944.2448606
22188,48.0,55.3863008662,9105.24098705
24241,83.0,22.8638577712,8613.40650462
24244,85.0,22.2897996391,8592.27086154
24254,82.0,22.6871632622,8653.18033845
24284,55.0,27.6018286732,9351.79095629
18145,72.0,23.3818821252,8833.57408164
24302,42.0,39.2611389204,9605.29452871
24324,50.0,42.9626113299,9060.85103195
24333,57.0,37.7431099437,8970.21467725
24351,80.0,18.950243605,8815.57073672
24354,81.0,18.7005136726,8799.10383048
24358,83.0,18.294238932,8749.63186994
24359,67.0,22.3483536689,9241.37259404
24363,69.0,21.6230280838,9241.37259404
24377,45.0,47.6296396321,9227.19428683
24385,48.0,43.9204680432,9237.16168227
22413,49.0,42.2738846222,9103.9307161
22468,50.0,41.3540073534,9103.9307161
22469,51.0,36.8115281603,9051.37837982
19707,95.0,15.6015362868,8845.67492551
12249,57.0,31.2430229937,9009.29622649
