Solution ID,f[1] (B),f[2] (W),f[3] (s)
18477,52.0,35.419679908,9013.98539139
18482,42.0,47.5723870389,9139.68087972
18492,48.0,37.4138018994,9126.57472296
20559,59.0,23.5101112882,9276.57072179
20563,58.0,28.9280508406,8908.26579218
20570,57.0,29.1699991346,8921.39666065
20610,48.0,42.1658372983,9020.78922911
20619,42.0,41.4829055827,9251.09584429
20631,44.0,54.4937830523,9039.00481617
22702,51.0,28.4831136182,9026.42611715
22710,60.0,22.7325386901,9083.68993764
3825,42.0,42.1943846043,9241.25263492
22718,56.0,27.5223797297,9046.05234098
20683,44.0,40.0081736949,9160.56917869
18645,43.0,36.3033807011,9220.05015204
16604,54.0,32.6114341997,8983.9536766
16609,55.0,31.4733367032,8983.9536766
16610,45.0,33.0966714508,9274.63204287
16611,44.0,33.6520314335,9274.63204287
22796,46.0,30.2591547344,9356.23439645
20775,44.0,31.6336618868,9377.69844067
14727,43.0,43.7847979687,9043.08723652
13022,60.0,24.5061256604,8963.64227715
18817,58.0,29.4005942344,8859.47720293
18841,56.0,28.1643031925,8949.54506003
18889,48.0,37.8188692899,9125.83820439
22990,46.0,36.7029845846,9190.65674477
23010,60.0,25.936234529,8959.86188473
20990,43.0,32.4340826745,9391.61884669
8753,59.0,26.2892673182,8965.5225636
14921,62.0,23.3651418467,8786.87260973
19559,49.0,40.3602402923,8944.58721161
18544,42.0,41.1829117457,9267.15049549
4810,42.0,52.4549661573,9122.90245893
15061,59.0,25.6663130066,9022.40419063
23674,67.0,18.5219548598,8864.51051997
13044,42.0,40.4440841053,9275.65126427
8953,45.0,52.2624973161,9027.93767862
23309,63.0,20.338809553,8697.99320009
13784,65.0,19.4338073312,8964.62291227
23314,60.0,22.7786348848,9072.23185016
23323,58.0,24.9870961794,9119.45097437
23352,60.0,26.3650909173,8893.2161145
21642,53.0,34.3345022229,9008.67478659
21456,42.0,43.1259744047,9196.99590868
19420,56.0,30.6730557573,8921.39666065
19476,65.0,19.5086794297,8864.51051997
19481,66.0,19.0407002687,8864.51051997
21595,45.0,53.3335551825,9011.14480368
17514,44.0,54.7786801976,9027.93767862
19570,51.0,28.4094197095,9044.77583975
23669,68.0,18.0691188677,8864.51051997
23676,64.0,20.0210802834,8697.99320009
21633,53.0,28.2595795057,9217.40033792
23682,64.0,19.7797729142,8857.87051651
23683,64.0,19.8626290189,8784.20503069
23693,44.0,38.1135730152,9177.83475727
23700,44.0,41.5004799185,9043.08723652
23704,56.0,26.8187295184,9186.34616646
23712,57.0,26.4594302429,9186.34616646
23722,50.0,38.5746628646,8998.6476625
21684,45.0,38.3528317376,9165.9852871
23735,52.0,36.5323325192,8975.07928977
23736,53.0,35.9442096095,8975.07928977
23742,46.0,51.8065212838,9011.14480368
23744,47.0,50.4016925944,9011.14480368
21699,43.0,37.4556070899,9203.88850963
19657,45.0,38.2364681599,9175.0912547
23768,44.0,31.680332306,9350.44260371
17625,46.0,32.3614043442,9274.63204287
19677,61.0,22.0379688338,9166.32206063
23777,58.0,25.8053061016,9097.08482725
15588,61.0,22.279040774,9053.73432256
23781,60.0,23.7945741454,9009.18491382
22056,53.0,33.4762469533,9018.46946771
23795,52.0,36.0277808413,8998.6476625
17655,50.0,29.9623538976,9044.77583975
21752,45.0,30.9315803951,9356.23439645
15634,42.0,47.1675951326,9146.74720113
23833,43.0,34.8297109497,9322.58679792
23773,59.0,25.1753090731,9097.08482725
1332,42.0,53.5188508168,9085.01325082
22752,42.0,42.7031668603,9223.42243235
9568,61.0,24.7722648114,8937.33258512
22073,47.0,35.8137951036,9138.20018418
17814,59.0,27.6294176585,8942.74583579
19880,43.0,39.6809003809,9198.67151498
23997,57.0,26.7479091511,8948.59412118
13773,42.0,36.5527686148,9391.53701189
23986,47.0,32.9931172991,9207.05308737
24048,60.0,26.3998520358,8831.28412997
11790,57.0,32.0540368668,8888.94373607
7722,60.0,26.095765221,8942.90902617
15623,50.0,39.1475401198,8944.58721161
9912,42.0,47.2822462855,9146.34224784
14051,42.0,46.316531008,9180.50789945
24299,60.0,24.2736154607,8991.88054062
24189,42.0,45.8622397305,9193.07451527
22290,43.0,39.8149749773,9188.44555638
24342,62.0,21.5011864301,8817.53188652
24353,43.0,33.9546779277,9371.88118866
22374,61.0,22.6620771795,8984.30878997
8076,46.0,44.5995106261,9020.78922911
1989,54.0,31.9569844658,9020.80248421
18399,47.0,32.719382281,9219.00807999
20463,42.0,41.4381864787,9265.6632708
14320,47.0,38.1790367556,9126.57472296
