Solution ID,f[1] (B),f[2] (W),f[3] (s)
151,4.0,20.3971550677,5638.39707167
208,5.0,14.7232977972,5715.59942612
301,5.0,13.7121729412,5722.0889959
335,3.0,24.8492985607,5731.29565665
366,6.0,12.427385782,5615.95874034
463,5.0,15.7395004101,5593.59521013
668,5.0,13.6987104468,5960.08329055
678,4.0,16.9981487993,5651.42540857
695,4.0,14.1705398005,5719.38469798
697,3.0,20.7208006464,6089.45177285
703,3.0,22.815078942,5859.10895323
714,6.0,9.03670690016,5657.01744027
732,3.0,22.1548131379,5910.2542781
744,5.0,13.29609773,5981.14692434
757,4.0,20.4164928743,5615.95874034
763,3.0,24.0098180673,5793.46398584
766,3.0,20.9761234074,6022.93571691
