Solution ID,f[1] (B),f[2] (W),f[3] (s)
18435,68.0,20.3601432877,8800.48587466
18447,49.0,36.9126017611,9029.29346931
24597,70.0,19.0376127828,8861.57006622
24610,43.0,34.4275535219,9349.69809254
22564,49.0,30.9596884356,9183.30691192
18477,62.0,21.7549005859,9310.82990716
22578,43.0,36.3077010305,9194.14518193
24627,66.0,19.075929026,9348.67741033
24630,49.0,36.6088882535,9046.948249
18489,66.0,20.0709402251,8861.57006622
18491,44.0,31.3917174427,9393.70257823
18492,43.0,32.1388569099,9373.50379431
18495,43.0,32.0511505022,9393.70257823
24640,46.0,33.6491793475,9169.24034208
24642,45.0,34.2871246712,9169.24034208
22599,43.0,35.1781175272,9281.38852928
24589,47.0,38.8076699949,9079.25977817
18514,61.0,25.1967891538,8894.91716059
8283,62.0,21.9806666428,8970.56450773
18528,49.0,40.9057307936,9023.55128005
18450,50.0,36.0087392117,9029.29346931
6256,65.0,20.4255316149,9111.3206062
6257,66.0,19.4347971959,9111.3206062
11812,42.0,51.8713566615,9085.26052113
15628,64.0,20.8456627005,8861.57006622
23583,61.0,24.5118204272,8918.93960856
22745,63.0,21.2925422267,8852.37124869
14571,42.0,51.799166487,9085.91015839
24490,66.0,20.969287891,8702.74457397
24618,44.0,31.4723230194,9373.50379431
24620,45.0,30.8163774732,9373.50379431
12568,43.0,45.4317654447,9154.83361943
14618,65.0,20.4682486671,8861.57006622
12587,48.0,44.9887604414,9043.65738105
12622,42.0,42.7859190857,9290.92639519
14698,45.0,39.5213579446,9155.80961777
12683,59.0,24.349376926,9159.32280106
2466,62.0,22.3495459488,8923.94912356
21917,42.0,43.240362737,9238.72616411
24579,67.0,19.0707544243,8916.37677619
21226,58.0,26.9436793087,8912.32829073
21165,55.0,27.8961150474,9027.98617735
10986,61.0,23.100077722,9003.13312916
23364,43.0,34.7008598307,9341.06186785
19284,61.0,23.905678643,8958.57827546
21334,70.0,17.8740135844,9111.3206062
23493,56.0,27.3713367471,9027.98617735
2396,47.0,47.7075162359,9000.07055833
23412,61.0,22.9235842117,9074.68083309
21367,60.0,24.8972529016,8918.93960856
11133,46.0,43.9255071412,9083.46712583
21399,50.0,33.4681986077,9060.0920211
13213,59.0,26.5627457032,8951.85573655
23476,42.0,51.4177406129,9089.55386191
23477,42.0,51.3383888485,9089.62396074
23478,42.0,51.38356456,9089.61642236
23488,52.0,32.0558941878,8944.01095771
21456,45.0,34.2871246712,9169.24034208
23505,49.0,46.5020836231,8995.47335383
23515,51.0,28.0182802539,9265.53788674
21468,50.0,34.9903582675,9046.948249
21473,50.0,34.6467291145,9053.52250094
19431,69.0,17.9619923218,9111.3206062
23536,69.0,19.1585136862,8861.57006622
23543,43.0,35.1047132156,9334.40632531
23546,43.0,35.1047132156,9334.40632531
23553,44.0,48.3468556457,9069.83788205
21506,44.0,47.6111633514,9089.63062891
21507,44.0,47.9198220383,9088.52607716
22403,62.0,22.5456671477,8910.76903903
23596,44.0,48.3197064827,9088.09040976
23597,43.0,50.2724124173,9081.16731312
23603,43.0,50.0108790403,9087.68757553
17474,61.0,21.3800573619,9370.25518991
24626,65.0,19.5456795898,9348.67741033
11860,47.0,37.745600622,9155.80961777
17571,44.0,32.6968115286,9277.18679245
23730,62.0,23.0483271911,8865.70781726
17634,42.0,44.1508146824,9227.80038377
9387,42.0,49.0243940457,9130.54921351
15584,49.0,31.5413393046,9112.94893959
13662,43.0,31.8045090914,9419.36821492
21062,59.0,26.5366553955,9028.10343252
13734,43.0,33.7424925707,9371.89539767
5571,42.0,51.5436358325,9088.17776756
17864,52.0,29.0734099714,9122.30346677
24040,57.0,28.0873738615,9022.92217889
24370,53.0,29.8690836456,8931.21394036
24514,61.0,26.9095052799,8840.53507142
24223,60.0,23.6889216747,9017.16593569
24250,57.0,28.3594950426,8984.11262691
15669,43.0,36.9097526847,9165.58065174
23509,51.0,27.6052306373,9345.05328034
16138,43.0,34.2582033077,9369.45641412
16144,42.0,40.7897744257,9465.91240262
24357,42.0,40.922522228,9308.49885973
23519,59.0,24.8036411641,9108.31450471
19499,45.0,40.1463054139,9114.66434368
20357,48.0,34.1601388586,9076.28416518
24460,42.0,40.4473410005,9478.35332117
20366,42.0,45.4735423195,9181.18451254
22416,42.0,39.9050037683,9490.32089663
22443,67.0,18.5111409596,9111.3206062
24492,65.0,21.2986410615,8702.74457397
22445,68.0,18.3041833036,9111.3206062
24500,42.0,39.8346658134,9521.21396471
24504,63.0,22.6419770774,8750.56622861
24508,62.0,23.7167396291,8750.56622861
20418,43.0,49.4318036012,9088.74945199
24517,60.0,27.3619200785,8840.53507142
24521,52.0,27.5765647927,9265.53788674
22481,45.0,31.51801162,9342.87567583
24532,46.0,38.664315355,9114.66434368
22485,67.0,19.781965276,8818.86710932
9955,57.0,35.9377317606,8888.61346464
24536,57.0,25.3758441797,9031.27405575
24540,56.0,25.4922546787,9031.27405575
24545,51.0,31.6251136384,9063.01123352
24548,52.0,30.9263241477,9063.01123352
24552,67.0,19.781965276,8818.86710932
22505,50.0,39.9692319255,9023.55128005
24554,68.0,19.3584575036,8818.86710932
22515,43.0,46.1577626542,9109.7685805
24565,66.0,19.9593854939,8876.05018902
22518,44.0,45.0487692785,9109.7685805
22527,42.0,42.9623786591,9276.17351235
