Solution ID,f[1] (B),f[2] (W),f[3] (s)
22533,48.0,35.0445161383,9020.4868988
14378,61.0,23.4351178471,8861.52903876
22598,62.0,22.3975480772,8998.21759999
6229,58.0,23.0280016505,8911.88969195
14430,61.0,23.8785143785,8765.48870901
12401,47.0,36.7746839304,9132.01879612
24705,56.0,25.4178168549,9024.68491784
16531,43.0,35.5293922008,9250.69591605
14510,50.0,32.3655571714,8972.610827
8367,46.0,36.4886938094,9140.52460024
12518,49.0,34.8510853361,8989.10432808
10488,49.0,31.4526304231,9090.51576435
22789,43.0,32.9729329831,9352.63057575
22797,42.0,34.6284357498,9405.330919
23948,49.0,31.5073303637,9062.20846113
16714,42.0,40.2343970201,9260.9575029
22882,63.0,22.4477231936,8854.84252329
18494,43.0,36.7420527167,9225.23154001
8591,42.0,46.8417782536,9088.08724898
6552,48.0,31.6041718311,9179.46570258
18858,48.0,34.3463728023,9063.41705706
12747,56.0,24.6457069191,9391.87422995
23000,45.0,36.8693832896,9192.48134133
10720,43.0,38.4237772014,9168.71852603
20962,42.0,39.1453584749,9287.03613214
20988,59.0,26.7638419626,8836.05118122
14859,62.0,22.6568308925,8787.09378185
12932,54.0,26.8343917958,8955.53609955
10903,45.0,41.3272637587,9016.07599597
21164,46.0,33.3248365605,9205.67784444
17069,42.0,35.8454395831,9312.85917924
23227,44.0,37.6608815957,9189.604337
15058,43.0,33.3603335907,9267.15635449
4832,43.0,40.4298804082,9136.57373555
15075,47.0,40.4861528728,9026.54008875
21222,51.0,32.5107022988,8947.0007984
4855,42.0,39.471799459,9282.50498248
6908,46.0,40.9605251814,9115.59452398
13059,42.0,45.5873188647,9169.54853504
13063,42.0,35.4118161111,9375.05467221
20450,57.0,25.3127577516,9025.47054515
3858,43.0,45.4584907764,9047.2729492
17239,46.0,33.0655097909,9265.80897044
23415,42.0,43.676359667,9240.28375138
17488,57.0,27.1008909416,8871.57916967
15252,43.0,35.4361101141,9266.46041783
21405,52.0,29.886920115,8930.08239091
23488,62.0,21.2709067525,9093.04465718
15305,48.0,32.3639592946,9065.43917097
19277,49.0,34.4399894512,9054.45522612
23511,46.0,34.9598981516,9192.98498557
3050,54.0,24.992391924,9097.83029057
19445,63.0,21.0466293294,8882.41024694
10410,42.0,41.3493796377,9241.6253849
21505,56.0,30.3546555405,8908.52811543
15438,63.0,20.9569982474,8966.58745844
19562,48.0,37.4933054542,8991.07685773
15467,53.0,26.7030415625,9203.42306234
21717,42.0,34.3041559268,9421.41256611
13565,43.0,32.9721817949,9366.77416846
19731,51.0,28.9093210855,9042.22354685
21788,42.0,35.7419653868,9371.87498228
17697,45.0,39.7699574435,9151.19564323
5488,44.0,44.9617344242,9109.26775334
12182,57.0,24.80281363,9095.49153388
17990,63.0,21.4091433476,8862.56722058
21946,48.0,30.9209191384,9213.96154682
24006,42.0,35.4406402453,9372.59574487
11752,64.0,21.2311751192,8800.50129393
13834,42.0,37.2266894951,9308.44115186
3608,51.0,28.2115419576,9071.15088083
9825,43.0,36.6457018802,9247.18532013
9859,61.0,22.4470579437,9224.83467387
5307,61.0,23.0068195499,8953.96922388
16104,45.0,40.6872408874,9115.69963113
12021,47.0,37.5191314728,9115.00456032
16135,42.0,46.4402604985,9159.50856293
22289,61.0,22.4922522372,8964.98191516
18206,42.0,44.0534468291,9171.13617013
10026,43.0,37.2091394948,9194.01244993
23176,51.0,31.9437646693,8990.40561067
12937,47.0,35.1647675991,9148.39209192
20339,64.0,19.0912625578,8812.25909347
20360,62.0,21.3822240944,9023.97495273
14999,43.0,32.8635655091,9392.2489735
19781,43.0,44.1731158762,9115.66370655
6049,49.0,30.5410695251,9139.25565117
18355,60.0,24.2219942074,8776.60869048
21150,43.0,31.9795232827,9419.13911691
23336,50.0,41.2430461174,8970.03088558
10239,52.0,27.1762169036,8951.17045818
