Solution ID,f[1] (B),f[2] (W),f[3] (s)
24578,43.0,32.3602716799,9560.48961729
24579,62.0,21.5861634428,8900.36099613
22551,45.0,42.8844245624,9097.65302558
6183,44.0,32.2974876476,9383.74791272
6188,60.0,24.51534733,8960.5858219
20533,42.0,47.1263294588,9173.38433797
12347,43.0,36.3937141684,9299.4566653
10300,45.0,35.1385357138,9160.5844409
14688,43.0,36.7307909804,9231.84735575
25004,44.0,31.6408514515,9598.30869026
22883,58.0,25.5560344553,9226.53813004
14420,44.0,46.4993281872,9094.47285738
4183,45.0,42.7387891726,9146.90218431
20584,43.0,46.8916216997,9108.09518367
12393,61.0,24.3347159335,8824.8975839
23272,62.0,21.6880476841,8846.89413709
18766,42.0,50.9892572291,9126.15628505
6539,44.0,38.051795028,9154.19179567
24984,47.0,34.7832427442,9175.32367228
10652,42.0,41.2132655533,9238.7429856
17484,59.0,25.3834796448,8764.64302139
16804,46.0,49.6584577052,9081.09338299
16861,54.0,28.5669260897,9001.30094953
20978,63.0,20.6697175367,8962.39557671
8708,42.0,41.8460224781,9223.13418296
18952,50.0,30.8168995761,9108.69391277
8713,43.0,32.7085089484,9391.63143094
24332,59.0,24.6837287772,9000.59293232
4687,44.0,44.7587836785,9122.83381276
8788,43.0,37.2705542656,9201.66126617
6752,61.0,23.7207741575,8872.89861466
17001,43.0,45.5136874522,9171.46201982
23149,60.0,23.9500201259,9037.08608134
21109,47.0,37.7306616366,9101.64656184
14975,60.0,24.6833656098,8833.85391988
10901,61.0,22.7952514548,8975.5300198
17046,56.0,27.6524607296,9023.33202567
6814,42.0,48.3220789501,9163.62212358
19135,43.0,34.2068034285,9306.88413877
21248,60.0,23.8131787804,9051.9360538
23330,60.0,24.3021500198,9000.06008192
4922,49.0,38.0597177304,8928.41361242
11068,44.0,35.0392405093,9213.78837339
9046,43.0,46.8855729694,9137.40281444
24989,43.0,48.0127826688,9098.05155527
23420,49.0,35.6449660861,9038.79711228
6979,47.0,39.9933088413,9044.74767785
9371,43.0,40.1894852475,9199.3635482
23864,61.0,23.4637607124,8895.0934325
23541,43.0,33.5554283413,9377.88561833
11257,47.0,41.3462655258,9031.37388091
15379,45.0,51.1973574352,9069.78300678
16236,46.0,39.2805677801,9140.0124344
9583,44.0,44.1792789181,9124.32157403
11336,58.0,26.0716834216,9003.42290052
23649,59.0,24.031551688,9263.78844288
15492,43.0,40.2713593303,9187.74768559
23686,45.0,34.9962588564,9303.3845415
21645,42.0,39.2323081838,9411.61938262
23700,51.0,29.3265712246,9021.15060795
21728,44.0,33.6921494971,9332.70148265
24443,58.0,27.1592847617,8889.69594998
23815,46.0,33.5737920246,9213.7062429
22135,49.0,30.744563754,9125.70080577
19768,58.0,30.2591609938,8886.70795029
13657,44.0,36.3163566304,9192.31709837
21869,57.0,30.0532376617,8917.83470373
1408,42.0,50.3046698942,9144.22677557
13706,61.0,22.9470665464,8945.77277913
9456,57.0,28.7673056244,8969.46780846
15783,42.0,58.922670169,9101.42822219
13736,46.0,40.7671928003,9125.67687401
21930,43.0,32.5001450202,9467.36041595
3508,50.0,39.9897549682,8890.46958459
13898,61.0,23.2233109302,8917.19977463
17858,60.0,24.6910562556,8778.26231179
11716,43.0,37.07157625,9218.99536186
7631,56.0,32.290244603,8917.32959737
11788,53.0,28.3529588535,9008.37976395
17944,64.0,20.4606717978,8849.01429772
15900,49.0,34.3830328161,9040.85466497
22058,59.0,25.3467446857,8897.89546531
24109,51.0,32.1651636053,8990.18675644
22073,46.0,35.4068112965,9155.69987267
24124,52.0,29.1335008526,8924.1861083
17982,61.0,23.6084155709,8877.40385971
24135,46.0,33.4379225227,9217.40914663
22123,43.0,46.3016785725,9141.94545679
24193,64.0,20.4493980533,9044.47421103
11947,42.0,39.9121410812,9286.9647365
11949,45.0,32.8427946408,9328.24763391
11953,43.0,36.4586731265,9236.32745328
22202,61.0,23.8940270849,8870.23566538
16112,63.0,21.2786674924,8877.33999664
8720,61.0,22.6165384887,9267.47377836
3832,46.0,38.25558319,9145.74596087
8142,42.0,49.2647602916,9144.23796669
16147,57.0,28.5751811442,8978.44025393
24459,57.0,26.8087765938,9087.21701669
7907,60.0,24.5511290454,8909.69957945
1498,46.0,38.093134899,9148.27834511
16366,42.0,43.7854034759,9181.31406952
8188,62.0,21.9313743116,8759.61347938
