Solution ID,f[1],f[2],f[3]
4568,70.0,472.0,377.0
7998,72.0,444.0,366.527777778
9571,77.0,394.0,342.727272727
12158,80.0,390.0,329.875
12622,76.0,405.0,347.236842105
13427,79.0,394.0,334.050632911
13739,74.0,409.0,356.621621622
17006,79.0,394.0,334.050632911
18729,71.0,442.0,371.690140845
23626,75.0,407.0,351.866666667
24149,73.0,409.0,361.506849315
24530,78.0,391.0,338.333333333
24820,74.0,409.0,356.621621622
24875,74.0,409.0,356.621621622
24893,74.0,409.0,356.621621622
