Solution ID,f[1] (B),f[2] (W),f[3] (s)
24650,54.0,29.9736293635,9153.7541681
10348,62.0,24.3904923745,8826.07515137
12406,42.0,45.17859645,9195.92096956
16513,43.0,43.9209181263,9146.81372418
16554,64.0,21.0968877496,9075.10784754
12460,60.0,24.6342986361,9164.02447664
4271,60.0,23.3787266358,9298.57283454
14531,60.0,24.6752422938,9011.78830945
22762,42.0,42.6173297016,9220.95148868
24816,44.0,31.1966955175,9429.68827001
4339,46.0,39.4820344926,9115.4082479
20786,61.0,23.3693818703,9223.08262551
14660,54.0,30.3172818927,9101.94458842
19447,43.0,33.7465262201,9383.98106805
2399,45.0,46.5021195293,9077.67918851
22896,49.0,33.1482763002,9158.66694492
6534,59.0,26.6588220636,8994.99589252
23268,55.0,33.0295678277,8975.30118288
24983,44.0,31.6805686142,9412.69854581
12005,49.0,37.2826046012,9097.96155237
14069,64.0,21.576706148,8907.9052492
12741,44.0,52.4553038552,9038.64488289
14415,44.0,33.6802794783,9307.69261951
2527,58.0,32.4709225418,8932.76313238
488,43.0,61.1057007708,9096.39220732
23027,47.0,40.8473997167,9062.790838
21053,52.0,30.5411565797,9082.03238891
14925,42.0,48.3423755646,9183.22121228
19053,53.0,29.1457917115,9187.2497643
14959,61.0,24.125239421,9217.47863218
14216,55.0,28.6046916636,9103.30820434
20590,57.0,28.5751889113,9056.58832271
17861,42.0,41.0920684291,9286.61053593
11721,58.0,25.1147485711,9008.21090624
17110,61.0,24.1810231624,9189.56838835
19204,45.0,41.263506495,9092.04450519
11041,44.0,41.7112527377,9126.06605427
23339,60.0,26.0776053921,8948.89598814
21304,47.0,34.3266593324,9100.67452147
24375,62.0,21.4246542825,9001.41359798
17236,60.0,27.1925046466,8792.9280157
23396,52.0,35.047546899,8973.70414819
2937,42.0,40.432299744,9304.22227768
23451,45.0,40.2431149829,9109.31436551
21317,42.0,35.4534710848,9560.42950453
18922,59.0,26.6832607579,8934.05463124
17346,52.0,29.8418289013,9262.98941696
3037,59.0,31.5820744622,8867.56264413
15358,44.0,32.4200313673,9393.65176992
23572,61.0,24.1267297191,9196.54323142
13337,63.0,22.2965646117,8916.03453197
9295,63.0,22.4078321231,8906.23602681
23646,56.0,34.9560399163,8931.67040416
23658,43.0,44.3397702565,9140.92597638
17538,52.0,28.9928645416,9299.69426253
23708,57.0,29.1043353813,8951.65215107
11423,48.0,37.4017808636,9049.89950684
15533,57.0,28.644486449,9023.00405945
15557,43.0,49.6801327132,9137.13474127
17611,62.0,23.3196677665,8998.49961948
23788,46.0,39.4427703292,9128.18994391
10120,50.0,31.044701391,8984.36647758
16948,42.0,38.1311134122,9305.03776785
13639,42.0,49.8112643918,9120.5919476
11604,62.0,24.288267674,8834.23487228
23917,44.0,33.9546567662,9209.91206042
15730,43.0,35.2630939128,9335.05935956
5491,58.0,24.7854750216,9251.52102765
11643,46.0,34.7165169021,9199.83045631
14709,42.0,44.0877208298,9220.31492915
19862,42.0,35.5735129086,9462.82846329
22527,46.0,37.4969110067,9162.17985077
15805,43.0,34.1735814217,9357.79742885
3592,52.0,27.9566676412,9342.08528674
24075,43.0,35.7201202441,9215.32672611
12891,42.0,52.7659101771,9114.46001609
15925,43.0,32.6475170458,9482.94988177
20023,57.0,27.7344731407,9138.91369768
15928,42.0,37.8194184191,9399.17272235
19986,62.0,23.3999599451,8891.068753
23843,43.0,36.7222261999,9179.57815689
11540,56.0,28.3484464392,9084.40030628
9891,53.0,27.6172061961,9445.52402784
3699,61.0,24.3567449736,8858.44944662
18109,59.0,26.7776399285,8908.64504592
10424,60.0,26.6074344998,8859.24199149
22262,42.0,41.1864467791,9276.79841844
24343,42.0,47.1219844888,9187.37966298
8157,43.0,32.6740878385,9449.32055153
7990,57.0,27.0144391634,9242.16128456
20281,42.0,35.4534710848,9560.42950453
24459,57.0,28.6657369392,9007.69046923
20399,48.0,42.7339701833,9024.57678391
20414,43.0,32.8794027041,9385.96823051
16319,60.0,26.3058674947,8923.51463508
16321,52.0,30.1019983361,9224.7600855
22912,62.0,23.0324726583,9000.05108491
12479,61.0,24.3206186432,9104.8891063
6483,56.0,31.0558543466,8969.64186229
8188,55.0,28.2971503556,9128.67021919
20478,56.0,28.5379905345,9063.70965092
