Solution ID,f[1] (B),f[2] (W),f[3] (s)
15019,107.0,15.5322276348,9340.34321662
6158,55.0,27.4470263207,9480.25735911
13340,53.0,28.6185194098,9489.92645098
20511,56.0,30.1808310482,9079.50013896
20513,57.0,29.6512780611,9056.11789009
20514,58.0,29.1400472458,9052.09287088
8265,83.0,21.7003046527,9192.67903541
15435,80.0,22.5215025381,9253.18481334
8273,84.0,21.4457433982,9109.30389432
22612,42.0,37.5780643091,9591.12158385
22614,132.0,12.3555248873,9175.82882427
22615,133.0,12.2619899339,9175.82882427
22618,134.0,12.1676255934,9175.82882427
22621,136.0,11.9745686686,9175.82882427
19565,54.0,39.2933853137,9106.69455793
10366,73.0,24.454947856,9375.16832946
10367,74.0,24.1248861329,9349.21071342
17536,44.0,34.4021436761,9528.70275319
17545,122.0,13.3933146079,9358.49707995
24727,40.0,51.8642915015,9621.65058973
24733,146.0,10.9794832869,9382.20423966
24736,147.0,10.8930435322,9382.20423966
24737,148.0,10.8879696682,9382.20423966
24740,141.0,11.3780083138,9340.34321662
24741,142.0,11.2963584717,9317.34947108
24742,143.0,11.2166724466,9315.45973372
24745,144.0,11.1360245144,9297.00516887
24747,145.0,11.0547106766,9258.07727899
12481,45.0,40.0047711752,9392.26414728
17099,49.0,58.5787929247,9122.22039726
21784,108.0,15.3658364699,9334.38750371
21785,109.0,15.2245052872,9322.71668524
16699,85.0,21.2312800427,9115.78211299
16701,86.0,20.9836556755,9095.44827748
16702,87.0,20.7402319892,9082.83913122
16704,88.0,20.5028540362,9060.81021457
17730,41.0,47.4152489392,9588.44429355
23883,138.0,11.659117916,9382.20423966
23884,139.0,11.5742804468,9382.20423966
23894,126.0,13.0019544476,9122.17234852
23895,127.0,12.8984832579,9111.45442484
23896,128.0,12.7963810923,9098.40479277
23898,129.0,12.6970661216,9069.97978148
11629,67.0,26.8690213728,9459.34047366
11630,68.0,26.47033125,9454.76813471
11631,69.0,26.0829511812,9411.17466275
11634,70.0,25.7048102684,9396.45076639
11637,72.0,24.9803494784,9370.02329365
18809,130.0,12.4321952724,9438.48453387
23030,43.0,31.7709048892,9849.93681094
13749,111.0,14.8236749935,9410.49109178
13750,112.0,14.6930286887,9394.47853771
20930,92.0,19.6355451101,8966.90685997
20932,94.0,19.1793252856,8942.48173601
20933,95.0,18.974593775,8933.19054738
20934,96.0,18.7755122454,8900.46615717
20938,98.0,18.3855783944,8882.7968486
20939,99.0,18.1673120296,8865.29104548
8687,75.0,24.0641039695,9297.61008581
8688,76.0,23.7471289241,9289.53961819
8689,77.0,23.4372611058,9271.35055593
15862,59.0,28.8280085712,9049.02335562
15863,60.0,28.3629400058,9045.41586908
15865,61.0,27.9226121822,9028.23073557
23047,102.0,16.4277989046,9391.36667314
23048,103.0,16.2652988647,9382.20423966
23049,104.0,16.1095697786,9366.83858118
23052,105.0,15.9462657895,9326.12766231
19658,91.0,19.8563972764,8971.03591565
2593,66.0,27.2485828225,9505.27472694
17967,89.0,20.2736669941,9058.34757695
17972,93.0,19.3995733551,8996.30003282
5737,47.0,36.3638324488,9241.63962781
20077,115.0,14.2790145884,9311.19295424
20079,117.0,14.0297931561,9302.25340923
20085,119.0,13.7871412098,9221.75414419
20086,120.0,13.6698314895,9216.63217385
19116,48.0,57.5493833234,9131.83242813
7836,97.0,17.5988967163,9273.24140617
13990,49.0,53.6351937305,9131.63467898
15018,106.0,15.6805601147,9346.67287861
24298,43.0,31.8978883819,9746.13112011
24305,137.0,11.7337177018,9382.20423966
24309,140.0,11.4648959198,9382.20423966
12053,110.0,14.9833744639,9438.48453387
12059,46.0,32.9314639656,9532.93023001
4912,78.0,23.1069272688,9290.21167398
4914,79.0,22.8110476618,9267.35886383
4916,81.0,22.2511981615,9235.20370971
4917,82.0,21.9773924355,9232.56930961
6996,90.0,19.077263556,9330.12367029
21351,135.0,11.9299963019,9382.20423966
15849,116.0,14.1457191888,9382.20423966
16250,50.0,56.6798610866,9113.4967873
16264,118.0,13.8620213492,9382.20423966
9098,100.0,16.7362409781,9438.48453387
9099,101.0,16.5368060332,9438.48453387
9103,51.0,33.4920884356,9156.59585136
9104,52.0,32.8488419506,9147.6314678
23460,131.0,12.3331341857,9438.48453387
23467,121.0,13.5557234337,9216.41243313
23471,123.0,13.3326354824,9170.21215327
23475,124.0,13.2143380674,9144.4416672
23476,125.0,13.1084258227,9136.59332733
18389,113.0,14.5368171421,9393.64468264
18392,114.0,14.4038609665,9366.83858118
3042,65.0,27.7083340969,9472.36793366
3059,71.0,25.4950561049,9354.85044553
