Solution ID,f[1] (B),f[2] (W),f[3] (s)
248,7.0,8.65235419046,5689.26839458
413,3.0,22.9233341542,5793.21948419
453,5.0,14.0790247982,5697.71493351
472,7.0,7.82894026818,5816.88272528
474,8.0,7.02771898086,5822.78205221
475,8.0,7.32934162097,5483.84018631
480,3.0,22.3218058691,5998.13551317
485,4.0,19.0437140769,5471.08991997
503,6.0,11.7993218084,5479.00956879
505,6.0,12.2288076038,5309.68256291
506,5.0,11.8922992825,5847.79105951
510,5.0,12.743602979,5751.42433548
522,5.0,16.0080151329,5441.46137023
525,5.0,15.2027403067,5538.3884924
531,5.0,17.7936793732,5344.49076274
534,5.0,14.7080701,5646.57545257
587,4.0,14.2652272216,5830.49227689
590,4.0,15.3248241541,5784.3544361
626,3.0,21.1858122459,6140.71410156
634,3.0,21.2835157046,6025.22921443
667,6.0,9.19634922887,5708.79884026
683,4.0,13.6270049708,5928.24387267
711,3.0,27.0057580773,5766.30536422
723,4.0,15.4573586294,5617.49777267
733,3.0,22.7280796412,5988.63126266
745,4.0,13.7142230004,5922.11907702
