Solution ID,f[1] (B),f[2] (W),f[3] (s)
23553,69.0,17.1522490969,8968.8143195
6162,58.0,26.3571717213,9475.53450437
22549,51.0,33.6373977714,9021.92687097
22576,50.0,34.5804762145,9003.7051771
22582,47.0,30.7765105038,9388.209108
22879,46.0,38.1893822081,9200.74547419
22591,67.0,17.4372336504,8968.8143195
23906,63.0,21.4575767228,8985.52329407
22608,44.0,41.2941568719,9160.94498156
20572,56.0,27.7710719059,8955.10601027
22624,44.0,32.0603142089,9345.16783367
20610,46.0,31.8342987076,9366.47797347
22667,47.0,48.7737649623,9027.71280829
18572,56.0,33.6496118756,8939.63767471
20628,48.0,33.7121438465,9028.72723434
22684,42.0,53.630276958,9091.92735072
20663,59.0,23.7301572803,9316.60380029
20670,42.0,53.5632384755,9093.64280328
22752,54.0,28.6032692438,9149.87474416
20761,60.0,23.8466121481,8988.25615098
23601,62.0,21.4897813949,8970.44872643
20784,57.0,26.9206445439,9094.55788426
20790,44.0,34.408029214,9245.84120305
22950,43.0,35.9455738901,9292.224246
14771,60.0,23.7804571116,9212.90968032
12707,65.0,18.5590169566,8968.8143195
23001,51.0,29.1366077405,9037.61398896
23639,50.0,28.4812354863,9271.12695689
17011,61.0,23.080543092,9137.2149161
16501,61.0,24.6008062303,8929.13634855
19138,46.0,40.597752949,9104.32156759
17165,61.0,23.7363008456,9079.2194359
23385,42.0,42.6123651418,9213.77749697
18512,65.0,21.5219613699,8827.90856433
23489,42.0,37.6226591845,9331.4726836
17364,46.0,39.7236763279,9187.29453889
17379,43.0,34.594087906,9342.86536838
23547,69.0,20.0847391426,8844.9034065
23548,70.0,19.9121919677,8844.9034065
19455,57.0,29.8481898381,8943.13167242
15374,63.0,21.5604602898,8854.2969022
23567,53.0,29.5027717436,8972.40761922
23569,54.0,28.8628324948,8972.40761922
23572,50.0,28.3901280018,9341.555538
23575,49.0,28.7977415398,9341.555538
23576,47.0,33.8456854515,9203.20992112
23578,46.0,34.3934289165,9203.20992112
23579,48.0,33.2655178846,9203.20992112
23584,43.0,36.7648059428,9237.71444794
5156,45.0,48.1460997244,9076.98278864
23594,68.0,17.4717010632,8929.64280234
23595,68.0,17.2046630368,8968.8143195
23596,67.0,18.0707263378,8907.50107443
23614,42.0,45.9332475265,9188.6748359
23615,48.0,30.1770766423,9388.209108
21569,53.0,29.5027717436,8972.40761922
23622,48.0,30.2841104508,9382.40913878
23625,61.0,22.7947854429,9210.2334052
19535,68.0,19.8131590991,8854.2969022
13396,60.0,26.5553723827,8884.85279245
19543,44.0,53.4924034211,9087.53827835
23644,49.0,29.9403095707,9271.12695689
17514,42.0,42.321182404,9227.44098409
21621,61.0,25.8487085054,8811.9367676
19579,56.0,26.6676001134,9159.21490815
19592,49.0,32.9550595916,9189.58467082
13449,47.0,40.6892100096,9090.36901793
21651,55.0,28.7250965458,9115.57863209
19624,67.0,19.9154936378,8854.2969022
21675,45.0,40.4729480557,9160.94498156
21687,58.0,26.5914816713,8955.10601027
17616,59.0,27.6566170381,8954.61005585
15592,64.0,21.1570644945,8854.2969022
15609,59.0,25.3760629592,9146.78600416
15620,44.0,54.6863641864,9064.78158371
14214,42.0,34.307367759,9465.01733094
23885,42.0,34.6463652654,9451.92001533
13687,47.0,48.6926939027,9056.71967043
7563,43.0,39.6446215795,9211.3479416
24395,45.0,45.5138028707,9113.86793848
24017,48.0,32.710109881,9268.30384084
20646,44.0,36.2307244825,9203.20992112
24070,43.0,44.1868788461,9164.95387255
16311,60.0,26.1173014343,8911.15896938
19046,42.0,46.6653066263,9127.16648916
20897,58.0,26.5028746057,9111.75688385
23651,46.0,49.5697673527,9031.84508508
24213,56.0,31.8651928666,8952.13367536
23593,67.0,17.4372336504,8968.8143195
16128,63.0,21.2780360517,8998.52261854
12042,60.0,24.8291474855,8945.45741476
5950,61.0,24.2182376984,8938.41654204
18287,49.0,38.3263364781,9013.88991806
22385,59.0,25.5240866785,8955.52162855
18331,60.0,23.7857661481,8990.68505826
12613,64.0,18.849202551,8968.8143195
18417,55.0,28.0860645721,9257.94361442
14322,47.0,36.1634572675,9168.87121107
18617,46.0,49.4681786292,9056.71967043
14332,43.0,33.0119716315,9388.209108
