Solution ID,f[1] (B),f[2] (W),f[3] (s)
24580,56.0,30.3933457904,8968.17342461
20489,58.0,26.2962251997,8947.43480611
12302,42.0,41.531003864,9183.98686589
24598,45.0,35.7763817967,9130.26726763
24603,44.0,37.4854777544,9095.93105339
20508,54.0,35.4197494927,8952.2014944
24608,58.0,26.1031096148,9138.72537809
20518,59.0,26.5745752132,8930.51847258
24618,45.0,47.4803172571,8986.72356412
24628,42.0,39.5313555847,9389.79599545
24631,60.0,23.4462983579,9156.82516967
24637,61.0,22.8928017518,9156.82516967
24638,64.0,20.4556725931,9047.65194456
20543,62.0,21.908568635,9097.30268888
20545,42.0,47.709107234,9126.28928836
24644,63.0,20.8634596713,9047.65194456
24653,64.0,20.1006819133,9277.65695753
24654,65.0,19.7624734293,9277.65695753
22541,44.0,31.9318445261,9407.42400611
24660,48.0,34.1987519525,9104.51223397
24664,45.0,31.7147762077,9347.73682862
20571,43.0,36.0999234258,9180.71457396
12399,55.0,27.2189841086,9254.69284167
20604,43.0,36.5322320936,9174.43876895
20613,43.0,34.4389576599,9306.02980353
8424,46.0,40.380529015,9091.10174662
24617,46.0,46.2268871378,9017.64190205
16658,53.0,27.2328536331,9313.887403
4388,61.0,22.7581489134,9378.17589377
16685,57.0,26.6459513131,9119.26147
8512,42.0,39.5896198245,9356.00159129
4486,45.0,31.615794393,9396.10165698
20551,42.0,49.11549408,9124.75225512
4550,60.0,25.6860278735,8950.23226402
24652,66.0,19.2922142387,9280.76567848
24661,47.0,34.6120524189,9104.51223397
8712,43.0,33.2089016466,9389.25284837
12863,59.0,24.4023018849,9114.77842215
8895,43.0,33.1551873925,9439.06824152
13005,42.0,41.1398386241,9207.29186005
21333,43.0,37.9992794916,9148.87780931
9186,59.0,25.446806566,9064.30465063
21591,45.0,32.673042585,9239.15792701
21592,46.0,32.0779192753,9239.15792701
18625,45.0,36.5430081282,9104.51223397
24591,42.0,39.6164280114,9262.48088728
17622,48.0,37.6288376843,9092.70340067
17641,42.0,45.1694814053,9160.89383296
17659,63.0,20.4519057649,9277.65695753
9319,60.0,25.7469501916,8938.08494808
16616,49.0,33.6295255546,9109.5160711
17831,63.0,21.091971509,8979.10067389
23457,65.0,19.7300985465,9280.76567848
13776,59.0,27.4825992796,8907.22725683
22023,50.0,35.2674092687,9025.24601827
23469,43.0,52.5989280702,9062.09894004
20477,47.0,30.2623319196,9396.10165698
19419,55.0,32.7732463698,9000.6155214
22448,44.0,48.6386986442,9017.64190205
22497,44.0,37.44973702,9104.51223397
22506,49.0,29.0881529307,9396.10165698
22510,48.0,29.6390110038,9396.10165698
22545,45.0,31.2580177654,9407.42400611
10259,60.0,25.3814648492,9015.29784564
22575,60.0,27.018210493,8907.22725683
6243,63.0,23.8194282217,8893.96095253
18546,57.0,31.3378364292,8964.86633461
18553,44.0,46.5403548116,9093.95722844
21526,47.0,30.2558031721,9446.69693207
18582,61.0,24.8861979576,8938.00904911
18651,60.0,23.6619386025,9069.76504898
22771,57.0,29.4015030332,8979.30967636
22853,62.0,21.7881886283,9365.59205915
10595,60.0,24.7779642032,9016.44116479
14777,52.0,27.8251028316,9313.887403
18183,57.0,26.1048429267,9283.52910418
15056,57.0,26.6459513131,9119.26147
16180,61.0,23.8333376621,8975.67467683
7017,61.0,25.298942299,8909.50108876
23466,44.0,51.7406108719,8995.53459739
23476,45.0,30.8780230173,9453.81456212
23487,42.0,39.4102823281,9411.20047082
23498,47.0,46.1150945215,9057.49903015
23509,49.0,41.0147869039,9047.65830182
23514,49.0,40.2121384538,9053.86654218
23521,61.0,23.1547835692,9069.76504898
23524,63.0,22.1024243961,8957.59475933
23526,64.0,20.6782562502,8957.59475933
23532,50.0,31.3844140833,9196.36559628
23538,51.0,30.5504061997,9196.36559628
23555,54.0,26.8537868499,9304.17139245
23557,55.0,26.497232944,9304.17139245
23565,43.0,35.7854609299,9302.90731759
23574,53.0,36.4751893336,8962.24164542
23584,64.0,22.4391018769,8838.88825498
23585,63.0,22.8165454705,8903.5991947
23595,45.0,47.4072389042,9017.64190205
23602,57.0,26.3180302714,9237.25894155
23605,61.0,26.8620282636,8899.97791008
23606,61.0,26.592048298,8907.22725683
23607,62.0,26.0615603059,8907.22725683
19520,45.0,33.2147217117,9135.04648313
19525,44.0,33.8080637703,9144.91331324
19548,46.0,30.8780704234,9446.69693207
7265,42.0,41.0721340715,9230.13600153
19570,44.0,32.1111596626,9325.24843645
19574,62.0,21.908568635,9097.30268888
7300,58.0,28.7540448309,8915.37734955
19589,53.0,27.8421231936,9175.56572475
19595,53.0,28.7890678244,9159.18694129
19604,55.0,29.2594318603,9122.40242037
23810,43.0,33.4161420831,9380.39781951
7471,51.0,30.7558194481,9175.56572475
19961,55.0,31.8115799176,9026.88181276
11785,50.0,35.722082416,8978.87205605
15910,43.0,32.7317405114,9488.59004608
11862,57.0,26.6850377441,8994.94247657
11880,46.0,30.3242969465,9453.81456212
24440,62.0,22.3195108586,8919.77284431
24493,65.0,21.4385386863,8838.88825498
24504,44.0,31.5495300076,9453.81456212
24523,57.0,27.8849686075,8984.91402227
24531,43.0,49.0664297575,9107.53533359
24533,42.0,50.5052772025,9107.53533359
24549,51.0,29.7715090486,9319.66191697
24551,52.0,29.9426738794,9196.36559628
24554,52.0,29.9652984796,9051.62621929
24557,47.0,45.9850642935,9061.2096652
24565,46.0,30.9197092831,9325.24843645
24568,47.0,30.36153253,9325.24843645
24575,57.0,29.8320253597,8968.17342461
