Solution ID,f[1] (B),f[2] (W),f[3] (s)
22,5.0,17.5297787563,5627.69909257
81,4.0,23.0362570747,5642.10389343
143,5.0,15.154839012,5671.69650916
189,4.0,20.115082471,5649.6365298
375,4.0,17.0830040115,5745.39289925
486,4.0,17.5762336045,5713.95885341
537,3.0,22.9897427686,5874.76654792
547,5.0,12.9203936009,5723.79565193
573,3.0,23.816664721,5855.86939492
604,3.0,27.15705201,5698.42115825
605,4.0,16.0881406732,5777.86704546
612,4.0,19.2563648497,5659.16603976
617,6.0,11.0201445553,5695.28333454
666,3.0,21.4662014663,5993.52186981
676,3.0,26.534143759,5761.84346178
681,4.0,13.2705502706,6042.60643769
686,4.0,15.8936065457,5893.89190622
696,6.0,9.57328302387,5764.80348488
703,3.0,25.1777533237,5788.77645968
706,3.0,24.7198621958,5834.79971496
714,3.0,22.44609188,5878.71593736
737,4.0,14.461630662,5917.62438912
767,3.0,18.1947061649,6063.13064834
