Solution ID,f[1],f[2],f[3]
3183,81.0,382.0,343.691358025
4069,83.0,389.0,335.409638554
7097,78.0,396.0,356.91025641
10311,80.0,380.0,347.9875
10431,73.0,474.0,381.356164384
11415,79.0,387.0,352.392405063
13174,76.0,411.0,366.302631579
13659,75.0,433.0,371.186666667
17999,82.0,383.0,339.5
19567,78.0,396.0,356.91025641
22410,76.0,411.0,366.302631579
22432,74.0,438.0,376.202702703
23777,77.0,398.0,361.545454545
24758,76.0,411.0,366.302631579
