Solution ID,f[1] (B),f[2] (W),f[3] (s)
534,10.0,3.35923733422,4485.38323687
646,7.0,6.34066012024,5249.62891516
658,6.0,7.30793741505,5108.70959037
530,16.0,1.99899483884,5168.71480961
532,16.0,1.99899483884,5168.71480961
150,5.0,12.0491078851,5313.16270214
535,10.0,3.35923733422,4485.38323687
536,10.0,3.35923733422,4485.38323687
537,10.0,3.35923733422,4485.38323687
538,10.0,3.35923733422,4485.38323687
539,11.0,3.11829358503,4473.49760255
540,11.0,3.54135979542,4449.69206645
541,11.0,3.56686998472,4448.16438547
542,12.0,3.34362282268,4428.75923225
544,12.0,2.83940068384,5168.71480961
545,12.0,2.83940068384,5168.71480961
296,13.0,2.51604926711,5168.71480961
297,15.0,2.23361932539,5168.71480961
555,3.0,26.3772404353,5958.582715
305,7.0,6.78490226341,4809.92559122
306,7.0,6.57664181016,4818.3402424
307,8.0,5.039262045,4767.84561406
308,9.0,4.52787069564,4674.28900257
309,9.0,4.61106899385,4635.57813516
182,7.0,6.42572591536,5004.82162947
184,6.0,9.92316908783,5077.43176869
487,7.0,5.56173905254,5511.62753677
453,3.0,20.3659410223,6146.56127886
454,4.0,21.3927035114,5455.26340533
210,4.0,10.8241176849,5921.4466969
185,5.0,11.028146951,5446.94962531
486,8.0,4.86849181822,5511.62753677
488,6.0,6.33734327863,5553.14135111
489,5.0,8.41761090405,5553.14135111
490,4.0,11.5479864775,5553.14135111
423,3.0,25.482008898,6023.34451442
493,5.0,10.9871344528,5512.52064077
495,3.0,23.0815698535,6080.5983395
240,5.0,10.1735636422,5520.77788523
531,16.0,1.99899483884,5168.71480961
373,4.0,15.7974897176,5467.23329639
502,9.0,4.26724854384,4787.60544921
503,5.0,13.1076865466,5274.02975473
507,3.0,21.6327606243,6099.96673544
