Solution ID,f[1] (B),f[2] (W),f[3] (s)
576,13.0,3.97610626073,4558.71078246
555,10.0,4.90415007678,4698.94424259
577,14.0,3.42454331345,4371.53822977
578,15.0,3.14967473121,4134.5702041
580,17.0,2.66078549064,3953.2489925
17,3.0,21.9935280435,6074.75604182
579,16.0,2.95884130887,4051.27808503
281,4.0,17.7296426979,5451.80839099
284,5.0,8.9329015653,5750.5012724
670,3.0,23.1929477885,6021.32414969
453,7.0,6.40490077292,5558.75338331
678,6.0,8.05929255684,5305.75095182
551,7.0,6.73052965419,4872.29314225
552,11.0,3.98403543618,4686.01596845
679,6.0,8.26910990115,5006.44926492
581,17.0,2.76967473522,3940.77781377
456,7.0,6.20719532462,5750.5012724
569,10.0,3.32745481929,4754.07378208
570,11.0,3.07639889301,4754.07378208
571,12.0,2.90955368792,4754.07378208
671,3.0,23.5447393232,5982.7618349
330,4.0,11.7903876903,5905.06875817
574,13.0,2.70197535763,4754.07378208
575,14.0,2.51755620284,4754.07378208
192,4.0,11.4035099364,6023.34451442
193,4.0,11.4035099364,6023.34451442
194,4.0,11.4035099364,6023.34451442
195,4.0,11.4035099364,6023.34451442
196,4.0,11.4035099364,6023.34451442
197,4.0,11.4035099364,6023.34451442
198,4.0,11.4035099364,6023.34451442
199,4.0,11.4035099364,6023.34451442
200,4.0,11.4035099364,6023.34451442
201,4.0,11.4035099364,6023.34451442
332,4.0,11.7903876903,5905.06875817
333,4.0,11.7903876903,5905.06875817
334,4.0,11.7903876903,5905.06875817
335,4.0,11.7903876903,5905.06875817
336,4.0,11.7903876903,5905.06875817
337,4.0,11.7903876903,5905.06875817
338,4.0,11.7903876903,5905.06875817
340,6.0,6.76790096288,5496.07025004
341,4.0,15.3532063247,5479.68364294
342,9.0,3.86907803854,4754.07378208
343,3.0,21.7327786076,6119.73495615
345,8.0,4.89454224774,4833.03750834
331,4.0,11.7903876903,5905.06875817
349,5.0,12.3251356091,5294.09540755
230,5.0,17.9585853676,5283.88364483
363,8.0,7.22898472384,4738.88276301
364,8.0,7.22898472384,4738.88276301
365,9.0,6.34093970906,4698.19794841
366,10.0,5.68091612444,4647.16920987
573,13.0,2.70197535763,4754.07378208
368,11.0,5.14266480515,4563.12566195
369,12.0,4.33783843188,4501.42317871
425,3.0,20.9887547451,6148.51280741
