Solution ID,f[1] (B),f[2] (W),f[3] (s)
20484,62.0,22.7096113723,8876.06150146
22533,44.0,31.3438523715,9409.50544506
24577,50.0,31.480781924,9043.46949791
22538,43.0,32.0491866346,9409.50544506
24590,44.0,31.760109159,9386.78861969
24600,61.0,24.0642663429,8894.56779334
20506,65.0,20.9478803667,8831.07472838
24581,49.0,32.7577534703,9043.46949791
20512,45.0,32.9669228597,9204.22636062
22561,42.0,41.1838842978,9308.55219796
13659,42.0,52.016685736,9078.84190842
24585,59.0,27.2121818607,8913.65757652
18500,49.0,34.1971525867,8992.62451107
24654,47.0,42.6748674225,9096.32387111
24655,46.0,43.5849493024,9105.11193287
22202,49.0,31.8293626019,9148.45224517
18527,66.0,20.2748866888,8846.54003405
18528,46.0,30.5450798441,9395.47957832
18529,46.0,30.5450798441,9395.47957832
24677,44.0,35.5130770243,9234.90527762
24619,60.0,25.9799339732,8876.06150146
23572,52.0,31.1843250728,8992.62451107
24597,45.0,31.1229548584,9386.78861969
12444,45.0,44.554014789,9105.11193287
16554,50.0,32.4438297764,8992.62451107
16993,59.0,24.9347073387,9021.87827859
237,45.0,53.6079445859,9010.54278707
14591,65.0,20.1850477562,8976.71186252
16668,61.0,22.1089862725,9118.04405749
6456,42.0,47.8299089611,9162.48170057
2393,60.0,25.6956589171,8983.19781915
23539,58.0,25.9888714412,9023.35973343
12659,63.0,22.6500833699,8801.22175122
23623,44.0,35.8339787496,9216.44740221
24635,42.0,42.2262342061,9255.73957595
20949,45.0,37.381966615,9192.7954368
21596,63.0,21.2014788898,9186.01142436
8749,57.0,26.6657855183,8949.46021732
24671,59.0,24.1076049382,9324.46250954
21071,54.0,28.7590576673,8987.02936266
23276,62.0,23.5744660605,8875.8106842
23617,42.0,38.9506690383,9384.49391173
19080,58.0,27.9456706149,8937.84090492
23224,58.0,25.1289244854,9324.46250954
24693,67.0,19.453315716,8846.54003405
23673,44.0,38.4487019762,9162.37362833
22461,45.0,32.7434648309,9337.85232226
8949,60.0,25.1242010484,8991.67113276
9027,42.0,47.0918344951,9189.52722979
15575,46.0,42.7750237042,9130.71765038
19274,54.0,28.7017198173,9227.15029776
894,58.0,31.3438497481,8886.96959147
23507,46.0,50.7780700484,9004.29543661
21461,53.0,30.181839802,8962.94933024
21462,54.0,28.8395467124,8962.94933024
23515,60.0,22.4821454916,9452.45153367
23522,49.0,32.7577534703,9043.46949791
21477,43.0,36.426705115,9216.44740221
19436,60.0,25.9799339732,8876.06150146
19440,61.0,22.8767594741,9011.35023803
23547,56.0,28.6641648474,9054.35099712
23556,55.0,28.1791775272,9227.15029776
15369,58.0,29.3647774818,8897.83853328
23575,58.0,26.512990305,8957.02064689
19484,53.0,37.0250946069,8944.31647305
19490,53.0,29.739654325,9258.87943375
19491,52.0,31.1169795722,9258.87943375
23588,48.0,40.0044351235,9050.65395661
23596,60.0,24.1948321513,9021.87827859
23601,43.0,45.32688986,9141.58105974
23606,44.0,44.4709544368,9141.58105974
23612,42.0,39.042521772,9377.8884859
5185,60.0,25.7509813997,8963.49928949
21578,44.0,33.6511902044,9330.68622985
23736,42.0,35.0465054472,9526.86280691
19540,64.0,21.2351718178,8831.07472838
23642,43.0,47.5110337867,9134.05299244
23643,42.0,48.7875990404,9127.40415795
23651,44.0,31.8376910445,9351.38700231
23653,45.0,31.3182530535,9351.38700231
23660,61.0,23.5337862388,8923.34771331
23670,60.0,26.874693391,8864.73532511
23676,45.0,37.668655775,9162.37362833
17537,65.0,21.9680555368,8801.22175122
19593,57.0,29.1389544859,8940.45051374
17576,56.0,26.419493555,9243.63561396
23745,42.0,43.2085611119,9223.43030357
18980,43.0,34.9439740623,9356.07446209
15591,62.0,22.2656128752,8969.35219096
15596,62.0,22.1702647367,8971.23348213
13657,43.0,51.7156318719,9078.84190842
13671,48.0,40.4457397409,9037.91704074
21869,61.0,24.5534557071,8855.11143224
23967,44.0,40.8810340665,9148.93285827
23980,60.0,23.8760707762,9125.25607655
15616,46.0,43.5970893608,9075.72796083
17580,57.0,25.9431059474,9243.63561396
24537,42.0,55.0045808855,9073.66957038
16011,56.0,30.5873707728,8917.28329645
20118,45.0,49.7130208702,9065.26291192
24266,42.0,42.1527875265,9268.55379317
24540,46.0,34.3840900525,9181.04504523
13615,43.0,35.343418357,9341.05866557
23525,50.0,32.1109422739,9034.22293243
18278,42.0,41.8358689746,9306.20321082
22452,66.0,21.0033009277,8801.22175122
13642,42.0,48.6173776099,9134.05299244
24526,59.0,26.9927258538,8913.76316262
24530,43.0,53.831674138,9073.66957038
24543,46.0,35.5438628711,9178.28543951
24544,47.0,33.5274869725,9181.20107429
24548,47.0,34.4221043378,9138.69605572
24549,64.0,22.0194019264,8767.07640997
24550,63.0,22.3617690324,8806.89167965
24559,48.0,34.650842971,9080.44614899
24566,65.0,20.9036429778,8865.59367035
