Solution ID,f[1] (B),f[2] (W),f[3] (s)
12302,52.0,35.529797035,9025.926263
12974,62.0,22.2141131702,8923.01004009
24627,43.0,33.3871581992,9356.59296785
14390,49.0,32.6979161008,9162.17231024
8249,53.0,34.1283881836,8969.05651605
18503,45.0,42.355088044,9138.06500776
16507,43.0,38.5923404273,9154.48738995
20604,56.0,27.9146082131,9125.32125557
22665,53.0,30.8384818273,9094.9206428
3656,42.0,52.5092043466,9115.58945665
22692,60.0,23.8787360187,9124.14053153
24607,43.0,33.3662657279,9399.42406361
20718,43.0,34.7139099283,9293.65155724
20732,44.0,34.3471191795,9296.94704518
22315,43.0,34.3298012661,9340.63436409
10522,62.0,22.1799052557,8992.61435615
12571,62.0,22.8239768768,8871.76323915
6446,60.0,26.5752827391,8863.37969523
16690,44.0,34.6908289637,9235.01382825
18756,57.0,25.2005385654,9214.12898076
20807,54.0,29.7243344464,9062.33806496
24909,59.0,24.3277145996,9092.41682765
14707,44.0,44.0339694063,9137.86895211
2444,48.0,32.3853245677,9169.90495177
12688,64.0,21.3823342264,8969.99026981
20927,46.0,43.3862533532,9035.60884358
4555,43.0,37.9479002496,9171.37340757
20944,42.0,34.8450400587,9430.317988
14820,43.0,45.9420342021,9143.69284554
12839,45.0,35.7789769581,9200.60768571
556,42.0,62.8739597621,9083.87214728
9996,43.0,35.8383499608,9227.67897901
10899,44.0,33.8378319398,9350.97828138
4775,57.0,29.9092924788,8929.78326898
4799,56.0,32.067674739,8943.36841363
8942,61.0,25.1761335005,8792.40783736
6899,43.0,53.7675500484,9093.48417626
761,42.0,55.7763742116,9084.73130485
8955,60.0,24.4527240288,9051.6974857
2812,44.0,49.8168711064,9058.42317304
4893,51.0,37.4162567763,9083.49148051
13112,42.0,47.5664405463,9134.46413182
16876,46.0,32.8840279262,9287.26244624
23455,43.0,35.7786879859,9240.84952024
17317,61.0,23.3022052897,8989.02465322
1574,45.0,46.7632913078,9045.5570534
11197,59.0,24.9782958657,8981.02890612
9168,55.0,32.6073670212,8948.8962826
23560,56.0,31.0188530583,8958.81756995
13277,43.0,32.987928514,9420.37480726
9186,49.0,42.0577014527,8984.00648951
10413,62.0,23.8763065587,8843.52892665
19482,42.0,40.4503271963,9364.11538402
17471,46.0,36.592923112,9164.10035279
5985,64.0,21.5545265197,8920.01001251
7265,47.0,40.5365417672,9030.71236572
23908,59.0,25.6945371782,8885.60752688
19638,50.0,30.1078615193,9216.56573372
21697,42.0,40.3567912515,9413.26873756
19675,62.0,21.4281372909,9141.43891339
21734,52.0,36.5675404717,8966.19135481
15634,63.0,21.8863334326,8890.42208902
23828,48.0,31.9037923102,9483.97089291
17969,50.0,37.3023383751,9084.63331879
20781,44.0,44.7264032226,9132.10319136
19789,62.0,21.8277684529,9122.84680052
18340,44.0,47.6672114195,9122.99452779
23960,46.0,46.7675495272,9020.64889435
14234,55.0,28.6277219633,9125.2888022
11683,56.0,28.2761049326,9046.076354
9638,43.0,46.4333820209,9137.48730597
15801,42.0,41.212873547,9292.79741264
23998,53.0,32.1655770489,8997.47958993
15816,64.0,21.2012022452,9212.19238156
9410,61.0,25.0909185517,8863.37969523
4579,59.0,25.235433065,8974.87031643
7670,42.0,46.0061962481,9160.88863107
17921,61.0,22.5648561749,9099.25712682
17948,47.0,35.344989628,9104.47594389
9766,59.0,23.9071814492,9111.51479785
24159,61.0,24.166019459,8975.69696116
8919,49.0,38.6954550136,8994.07214578
20701,63.0,21.3865277135,9136.02476275
7768,45.0,42.4521118685,9087.44197493
11870,60.0,23.8843244715,9071.75216737
9836,46.0,39.4988484743,9118.54933468
3709,51.0,31.9398574789,9097.39007386
20134,42.0,41.622925812,9256.50545728
16052,44.0,36.7030490467,9217.69012419
7887,61.0,24.8243928329,8871.84216416
3793,62.0,23.7198059177,8863.37969523
20198,44.0,32.3196820072,9477.03963008
3367,50.0,33.8084532777,9129.32659229
16140,57.0,27.2562305759,8983.43815344
22287,65.0,20.2092474716,8863.95359531
24343,58.0,24.3160995546,9122.70619648
12057,58.0,25.8036367798,8954.45893465
19759,52.0,30.0066490226,9111.29115755
6062,46.0,41.2627868281,9066.67800028
14947,46.0,37.7091299214,9125.31490947
8041,58.0,29.2119893381,8917.9127317
20249,58.0,28.3169146588,8954.429359
3951,44.0,41.4308594874,9146.82534319
22412,43.0,32.5770100735,9461.18149366
10165,42.0,52.7567365922,9112.85075407
18683,42.0,43.2765714287,9181.08114515
24318,56.0,29.6766822462,9036.4882349
