Solution ID,f[1] (B),f[2] (W),f[3] (s)
18438,46.0,37.8805551069,9116.60980111
12318,55.0,33.9491042723,9022.93271092
24415,59.0,25.8871111923,8849.59168577
16421,52.0,31.0918224591,9096.13234741
18501,63.0,20.4478050978,9080.62174585
6221,57.0,25.4368768619,9002.30721565
6227,57.0,25.4368768619,9002.30721565
15380,57.0,27.7640163254,8814.7353506
20605,42.0,43.3958326599,9209.70229737
17429,45.0,34.1803139874,9205.15213351
2222,42.0,54.8763010498,9102.11890346
18608,43.0,31.8069871175,9528.95086848
22512,46.0,33.8412963169,9168.73629771
18685,42.0,40.3059161717,9279.16573294
22814,61.0,23.5395324214,8986.9033286
18799,60.0,23.956200627,8918.92637497
24291,64.0,20.9539889192,8858.65253976
23394,63.0,22.884331143,8809.19296589
24548,46.0,35.1322394127,9140.22293203
18366,59.0,23.3595723229,9002.30721565
15044,61.0,23.437233816,8989.61984994
23388,42.0,34.9228340495,9427.12679131
24379,59.0,25.6398326657,8981.42482714
23402,65.0,20.2182684531,8872.04309669
9079,63.0,22.2945948154,8901.14972994
24406,52.0,28.2085802365,9182.49582146
23422,48.0,35.0351740811,9055.15541625
23426,47.0,36.8130693974,9074.41266321
23436,44.0,30.4669917147,9379.07435913
21398,50.0,31.8414578128,9088.86771752
21400,61.0,25.6235044583,8749.89326517
23453,49.0,40.0738623586,9032.33355035
19359,59.0,26.7477782743,8814.7353506
23457,49.0,40.4476181853,9024.91756865
23461,63.0,22.5436436348,8886.1869844
23473,61.0,23.7391702157,8825.69025118
23474,60.0,24.1348230526,8825.69025118
23475,61.0,23.7391702157,8825.69025118
19380,43.0,32.7952337467,9375.2925765
23483,42.0,47.5211486457,9156.64986594
23485,42.0,47.6766219223,9155.36037401
19390,67.0,19.8169629295,8994.00627951
23494,47.0,31.88243027,9369.74129622
23497,43.0,39.2865789321,9214.88430157
19409,46.0,33.0286898663,9223.54227701
23512,62.0,21.2039302054,9080.62174585
23520,55.0,28.3182138917,9055.55755442
19425,54.0,29.6637901538,9032.67396296
19429,64.0,20.9456518933,8860.1313534
23526,56.0,27.7163754882,8922.63498587
17383,50.0,29.8642770012,9276.59941637
17422,44.0,35.6286115118,9205.00046434
24448,42.0,48.5431064289,9131.26948165
23589,42.0,33.3001197791,9446.80011665
15469,64.0,24.7827814077,8749.89326517
15475,44.0,42.9839553914,9158.33176047
24427,47.0,37.1092622783,9064.54429435
15515,66.0,19.1751557207,9339.50383745
24432,63.0,21.5627833314,9013.22341931
23742,61.0,22.1771334288,9141.22127886
24456,45.0,42.3516732109,9010.26030884
24461,46.0,40.0760144667,9047.00157463
13648,65.0,22.448283024,8841.04960704
23785,45.0,41.1147668129,9118.57075434
24529,46.0,33.1353096439,9173.68313182
19856,43.0,46.5681988501,9086.04573305
11689,62.0,21.1053169785,9256.7045551
21957,42.0,46.3693720471,9205.07172359
24410,51.0,29.0401455976,9182.49582146
9711,44.0,43.6583771225,9158.20690841
17925,42.0,46.7708027875,9203.30536261
8454,43.0,42.3844535724,9188.59480676
24547,47.0,34.9007398574,9140.22293203
24116,43.0,36.6298318127,9236.92175224
6411,53.0,35.8954400205,9043.83407619
24162,44.0,36.0952332952,9196.48236574
19765,64.0,20.5961265032,8872.04309669
19355,58.0,27.2848159049,8814.7353506
24206,43.0,32.1121990003,9471.25823276
10861,42.0,38.5997440369,9370.51017431
18376,44.0,32.2846765053,9375.2925765
18118,42.0,36.7359037642,9373.06788268
19405,46.0,32.5900276032,9303.64483442
22483,44.0,40.4510898015,9171.88957319
23509,61.0,22.2048781704,9080.62174585
23853,42.0,46.8456545428,9194.60270681
22359,44.0,51.803013954,9054.96451814
22377,50.0,31.8779778836,9046.51644377
23527,56.0,27.217748458,9055.55755442
14191,58.0,25.6708131855,8942.24254647
22387,46.0,39.5480065374,9074.41266321
24436,62.0,21.8486800658,9013.22341931
24457,46.0,41.4262041709,9010.26030884
22418,42.0,41.2631504061,9225.98512232
24470,44.0,32.7569279757,9301.10396153
24474,43.0,33.4703596072,9301.10396153
18415,44.0,34.5109573261,9225.50654428
18345,48.0,32.0290833933,9276.59941637
24506,44.0,44.4029969491,9086.04573305
20413,49.0,32.8387281097,9096.98889097
20416,48.0,32.8870638176,9096.63121157
22465,46.0,32.4010388443,9369.74129622
20420,48.0,33.4287741778,9094.48678997
22471,62.0,25.1350206113,8749.89326517
22376,51.0,31.0320691691,9157.79046052
12253,63.0,22.287728461,8938.83508535
24542,43.0,44.528110454,9153.91148615
22367,62.0,23.2750032956,8809.19296589
24553,45.0,36.0881257593,9140.22293203
24556,65.0,20.6442162774,8860.1313534
22510,45.0,34.9781447195,9171.61711409
21904,43.0,39.3016120983,9192.29618783
22515,45.0,34.4964318042,9172.73053332
