Solution ID,f[1] (B),f[2] (W),f[3] (s)
21553,42.0,42.2853660487,9546.15346189
8339,50.0,28.4443049753,9753.7259809
8341,51.0,27.8752113335,9720.3817549
8343,52.0,27.3451800899,9692.71674488
12512,43.0,34.072205186,9732.60909175
12743,81.0,23.6998264381,8813.0602429
4604,44.0,42.9519911497,9474.51329304
12805,66.0,28.011063937,9145.65105248
16923,79.0,24.1130035729,8878.49201286
16924,80.0,23.8131616966,8874.80110263
16928,82.0,23.1933648832,8843.80171304
12847,60.0,24.3879937988,9413.34702983
12848,61.0,23.9879545056,9403.64904836
12850,62.0,23.5976436192,9383.65786361
12920,56.0,33.8657569625,9073.31109108
24011,46.0,45.0753836571,9258.19110381
24031,58.0,32.7601014516,9047.93431978
21443,43.0,47.5055432086,9512.70741264
21445,43.0,47.5365442755,9498.31727641
17383,129.0,13.122481107,8927.16570561
17465,64.0,29.7113022069,9002.50030405
21573,83.0,22.9302180665,8862.5511166
21600,94.0,20.2258208477,8654.73614576
17515,86.0,22.222820385,8754.21915774
21660,73.0,28.1768413925,8824.87328483
21661,48.0,40.6030017091,9180.57226072
21680,55.0,35.4182294384,8968.17442563
21705,97.0,19.6607141355,8637.27867205
21721,100.0,19.0677968756,8575.35975879
21723,102.0,18.6599560771,8558.985463
21730,96.0,19.4782127761,8649.58644313
21733,98.0,18.6865199716,8624.16286275
21735,99.0,18.4977596317,8611.28650065
21737,101.0,18.0561079914,8601.66769994
21790,68.0,21.618535843,9312.26027882
21791,69.0,21.3093563101,9287.4115067
21823,59.0,25.322761251,9436.82910895
21849,90.0,20.7705415336,8743.30511793
21850,91.0,20.5103786874,8743.30511793
21878,132.0,12.8165372501,8924.97486558
21913,110.0,15.4277410846,8887.3554185
21931,122.0,13.8029874777,9065.16091031
21948,74.0,24.9313812628,8970.59348149
21950,76.0,24.201459659,8970.59348149
21967,133.0,12.5667491383,9062.99645061
14381,71.0,27.2522889329,8904.45095384
18624,47.0,41.5363939879,9180.57226072
18637,130.0,13.0491503916,8916.19579142
18706,135.0,12.3876908336,9094.09535511
18709,134.0,12.5107630512,9094.09535511
14695,115.0,14.8374047949,9057.26329009
14698,116.0,14.7089676749,9028.98532011
18877,118.0,14.3288874595,9062.99645061
18879,119.0,14.1791101076,9062.99645061
18889,49.0,29.0359122615,9779.73652145
23094,88.0,21.4518379514,8738.29140806
23114,103.0,18.4259669818,8517.04728141
23117,105.0,18.0274901814,8500.36419646
23119,106.0,17.8606885114,8497.96077907
23121,107.0,17.6632577662,8474.99739272
23193,95.0,19.3706303473,8681.23453655
23208,109.0,15.6043403026,8871.35125649
23212,111.0,15.3594288927,8849.75704689
23215,112.0,15.2221750049,8822.13631273
23217,114.0,14.9238698515,8815.63636186
23403,142.0,11.8189452093,8747.34505942
23409,143.0,11.7872851744,8714.08775934
23416,117.0,14.2941033239,9094.09535511
23425,145.0,11.5976381857,8754.0479374
23426,145.0,11.597779956,8749.49238875
23470,128.0,13.2172555813,8915.26820999
23488,144.0,11.6528592268,8747.34505942
19488,43.0,43.6618625833,9513.94457709
20328,120.0,14.0605030782,9057.26329009
24025,136.0,12.3432084189,8830.42263238
19962,46.0,48.4536771479,9242.7332438
19963,45.0,48.8800551354,9242.7332438
15995,89.0,19.5728136059,9079.29828688
20096,63.0,29.8934913716,9036.71467149
20106,92.0,20.3637945863,8730.0368309
20107,93.0,20.144414141,8726.03111699
20149,67.0,31.4420131674,8831.82803893
20163,131.0,12.8722982369,8927.16570561
20170,65.0,23.0306536957,9275.56803841
20203,53.0,36.5816672029,9061.47633528
20216,137.0,12.398134847,8823.76768638
20217,138.0,12.3081277042,8818.35918346
20250,104.0,16.5253707765,8896.62368189
20257,108.0,15.6970655537,9000.49388155
20293,113.0,15.0819346561,9065.16091031
20311,72.0,25.9024410845,8980.22766059
20321,78.0,20.5647859753,9196.8827616
16228,84.0,20.9668779502,9006.76438689
16229,85.0,20.7198016006,9004.16055336
16232,87.0,20.2963774854,8994.77102979
16246,75.0,24.6619437509,8951.481928
16251,77.0,23.9501525376,8930.33684396
20371,43.0,37.8342805391,9654.64186817
20386,125.0,13.5769931941,8917.56561726
20387,126.0,13.4691157996,8917.35799053
20388,127.0,13.3628135549,8914.66163819
20399,139.0,12.1236712567,8812.88848244
20414,140.0,12.0128339776,8792.37909175
16320,121.0,13.9807351625,9025.80334501
20417,141.0,11.9277022975,8758.38592937
16327,70.0,25.716722716,9166.17492391
16332,54.0,27.718224457,9481.20557901
16347,57.0,26.5023570171,9328.7374657
16379,123.0,13.7927826645,8940.58887522
16380,124.0,13.681527995,8932.14442045
