Solution ID,f[1] (B),f[2] (W),f[3] (s)
22547,42.0,38.5243363527,9584.88256045
22549,119.0,11.6347620683,9546.99218261
14361,76.0,17.8338696022,8890.22388034
22562,85.0,15.8349283802,8820.18352502
18269,50.0,36.2975272691,9047.90981023
23837,125.0,11.0988940201,9416.66997801
24676,126.0,10.960886311,9485.06909753
24677,70.0,19.1942994276,8977.59409542
24686,73.0,18.4030432267,8927.84446331
21693,41.0,44.4094154108,9726.02754117
22550,120.0,11.5364107752,9546.99218261
2197,43.0,31.7511171418,9868.81989918
17804,58.0,32.9164657364,8963.65362496
4259,42.0,34.1126861713,9764.45830432
20655,45.0,31.2660178121,9341.94581483
21692,41.0,44.4322087451,9725.75553881
22559,84.0,16.0333380014,8838.55642106
13884,104.0,13.2708975656,9663.5652895
21707,121.0,11.3658813492,9631.62781197
21710,86.0,15.7210162529,8749.55009652
21713,88.0,15.358013565,8733.88606826
19677,92.0,14.6208125785,8760.3693925
19687,68.0,27.9331480337,8908.43547834
19692,56.0,24.0773894133,9334.31815182
20726,83.0,16.2585098033,8851.91512772
21717,91.0,14.8698348574,8714.94997758
20738,77.0,17.6789708712,8954.25210696
19715,57.0,23.5626098987,9266.32130517
11650,52.0,26.0572604288,9221.16341294
23822,42.0,32.5489143915,9803.35949672
20751,60.0,22.4967542276,9126.66821931
20756,61.0,22.101879565,9076.32675489
23832,123.0,11.2527635339,9508.97397473
23854,41.0,47.7205008362,9634.10860001
20787,106.0,13.017026872,9634.31695554
20789,107.0,12.8927052943,9611.24403358
20791,109.0,12.6543182155,9582.00791754
20792,110.0,12.5380972534,9574.1002362
20794,111.0,12.4221796992,9533.15049727
18747,98.0,14.0456641482,9211.24013509
20799,75.0,18.1616984364,8907.1866442
11591,45.0,30.7888752328,9386.81124667
11596,47.0,29.4757799904,9231.28166161
17788,55.0,34.9947485601,9000.70648101
16770,79.0,17.1297353258,8877.70857778
15774,54.0,25.0205439055,9179.59120403
11694,96.0,14.3328368617,9729.90217332
7601,48.0,28.4001437152,9398.35858988
12703,103.0,13.3974105553,9778.8944237
15817,67.0,20.0845912477,9005.57185972
15820,69.0,19.4801400129,8979.65412336
12756,42.0,45.4573986057,9454.63468136
7638,49.0,40.1692522886,9029.93873179
13800,78.0,17.3814799662,8866.73751708
14841,94.0,14.6124884194,9285.34099436
12796,80.0,16.9157297986,8814.58291385
14849,105.0,13.1740449178,9631.62781197
21020,41.0,51.3243446091,9564.05652017
13853,74.0,18.3286677145,8916.24090562
13871,81.0,16.7511005414,8792.61916339
13876,82.0,16.5430946063,8765.93602284
22971,116.0,11.929554437,9533.72815111
22125,114.0,12.137240245,9430.52321593
22130,97.0,14.1772366307,9215.6161049
22133,99.0,13.8853502465,9205.88071669
22134,100.0,13.7439298848,9177.14485711
22136,101.0,13.6013179487,9173.65014447
22138,102.0,13.4578657848,9137.19585793
23831,122.0,11.3453799436,9509.30390382
19112,41.0,49.0246803535,9564.16498452
23836,124.0,11.191357511,9439.9144285
8877,53.0,25.4569550232,9353.56786107
23839,126.0,11.0239608537,9371.6061173
8894,43.0,41.4957928515,9491.20929224
18743,95.0,14.491084424,9249.43187611
24259,51.0,27.6222093647,9156.06937987
21284,63.0,21.4057386349,9099.03463105
21271,115.0,12.0368392512,9546.99218261
10202,46.0,40.1182199952,9318.50257112
21279,59.0,22.8615344178,9138.93795544
21283,62.0,21.7538794724,9113.6456894
21287,64.0,21.0546897199,9076.88444891
21288,65.0,20.7228078487,9066.36982224
18244,41.0,60.3176878771,9561.40074237
20790,108.0,12.7718565765,9591.85639756
21714,89.0,15.1849547361,8731.66649977
18266,48.0,37.819255263,9095.35726855
9057,60.0,22.2990960004,9190.65380432
20795,112.0,12.310394054,9525.66798453
20796,113.0,12.1999599051,9511.92570995
23403,117.0,11.7753315853,9631.62781197
23404,118.0,11.6745457574,9631.62781197
23408,71.0,18.845471695,9126.22860187
23411,72.0,18.5701473778,9086.65419855
21716,90.0,15.0034628587,8727.39943444
17325,56.0,33.4527805614,8988.28476827
10195,44.0,42.1608139336,9413.07795909
15321,42.0,39.4842314896,9568.98730189
18767,87.0,15.5374495953,8776.55240695
20697,66.0,27.548776152,8964.78531904
