Solution ID,f[1] (B),f[2] (W),f[3] (s)
10248,42.0,47.9149990291,9120.41285375
22559,43.0,33.7616273115,9414.47356442
20529,48.0,33.5340188384,9159.87531776
22595,44.0,50.4010426441,9034.54594617
10309,48.0,35.7999962984,9132.18303282
23227,61.0,23.7641885159,8976.5070297
2406,45.0,35.1633992603,9211.34254992
14441,44.0,37.2129693073,9196.35013789
4227,57.0,27.7748134696,9079.47044245
23919,44.0,35.2003818449,9272.25717728
22751,60.0,26.5219875278,8832.58445455
22801,44.0,36.0357525573,9198.5414919
13709,57.0,27.9163906665,8977.74572131
12605,42.0,47.1376313922,9144.86772226
8513,55.0,31.8660790583,8936.86937352
16717,42.0,42.303352051,9292.15771059
8631,59.0,25.5390834791,9028.62695801
13386,61.0,22.9668050789,8996.37046452
6908,51.0,28.2372043041,9222.59131189
6657,42.0,35.2345913585,9388.96372057
10111,64.0,19.8167788942,8787.59315679
14941,62.0,22.5431643343,8868.92766182
2658,42.0,37.9478528999,9336.7763876
14957,53.0,27.6578712298,9352.46299434
22633,58.0,30.0353502889,8933.66865865
21125,61.0,23.8522822592,8970.90746538
19120,59.0,25.8491275201,8998.68652791
19139,47.0,38.365556982,9088.8898352
23283,43.0,36.1979683359,9302.02487569
13058,46.0,35.591262035,9169.02114577
23335,51.0,34.562785821,9026.2805889
2867,44.0,42.6442349731,9059.17207397
17245,43.0,33.6707240578,9431.11356991
7028,60.0,24.7380179424,8922.94228171
7050,59.0,26.7122078023,8927.76233708
2984,47.0,43.2839158374,9053.32685373
22686,58.0,27.1110730523,8993.68401651
7806,42.0,41.1399512811,9306.25039384
990,58.0,27.8558844624,8990.98756006
19437,50.0,28.6492640509,9027.26758229
13312,59.0,26.4575066386,8946.10195468
23556,61.0,24.0626837448,8891.89322482
7210,48.0,40.0671426963,9048.99504365
11419,58.0,26.3355221776,9060.51767183
9373,43.0,36.3529168549,9301.73828061
11443,44.0,35.8780149652,9211.65976946
3263,42.0,35.3023126747,9359.89570453
13511,44.0,31.3526560027,9405.87425692
17608,43.0,35.9133743409,9309.68804744
21785,59.0,24.991143069,9056.79222023
14899,56.0,28.3062666602,9125.18143609
2270,42.0,54.682370825,9073.73306841
21387,53.0,36.6670322495,9005.1715124
13651,42.0,46.1870807372,9158.52672228
11608,62.0,21.6728635319,9017.53432188
21860,60.0,26.7158507573,8821.39221034
7541,49.0,39.6382884419,9019.72213374
17791,43.0,37.7284256202,9145.55371266
13732,58.0,28.8292812036,8947.72440297
21933,59.0,26.0808626592,8967.38479183
9666,46.0,47.1771492349,9046.18424846
9678,47.0,35.9739941831,9139.31156379
18683,62.0,22.1372946888,8990.24093277
17911,49.0,31.7644533384,9140.57934909
24057,49.0,30.453186432,9287.47641299
21396,57.0,26.7023286911,9081.80822106
15276,49.0,31.2726999587,9215.54392533
8235,46.0,40.3594895783,9096.19843812
9750,60.0,23.3327302841,8983.31330892
11816,58.0,27.96784787,8963.92801578
17980,43.0,37.2794092679,9244.84829736
11841,58.0,25.8719957357,9202.93088459
15955,47.0,37.5367081711,9096.99185339
18033,59.0,27.261809477,8884.65563424
7807,42.0,35.033461075,9405.54324191
12915,48.0,32.4049129896,9235.04194
24261,57.0,30.1785971988,8917.97500922
1742,56.0,30.49921202,8921.97109874
22233,42.0,43.545066475,9160.62910481
7916,60.0,25.5279478224,8913.02460737
20206,59.0,26.1233257081,8965.92417888
22142,43.0,33.98168798,9332.1910756
12038,51.0,36.1759603111,9019.94837695
23724,44.0,33.061937608,9352.53587052
12067,60.0,25.6394412897,8841.76213233
20269,57.0,33.009472519,8914.40121631
9527,43.0,48.1401205242,9106.83575208
9869,42.0,42.4624428387,9225.5201063
5978,45.0,41.8520793316,9101.60199517
6012,63.0,22.3883810869,8920.15358536
22397,47.0,40.8836060271,9070.83839026
18068,43.0,38.9174434406,9133.55187018
1948,50.0,40.0602343445,9014.14388526
17733,43.0,36.8175498877,9265.72894156
10178,49.0,32.9106614602,9077.68372378
20427,61.0,22.7567663305,9206.74392059
9955,49.0,40.8144892593,9005.20851334
20161,62.0,22.5222349897,8989.82860035
