Solution ID,f[1],f[2],f[3]
3396,47.0,652.0,599.914893617
5097,52.0,641.0,542.230769231
11511,47.0,652.0,599.914893617
13298,51.0,624.0,552.862745098
17465,50.0,621.0,563.92
21355,50.0,621.0,563.92
22716,48.0,630.0,587.416666667
23187,49.0,624.0,575.428571429
