Solution ID,f[1] (B),f[2] (W),f[3] (s)
12324,42.0,46.7739318887,9221.19683673
18484,59.0,25.9141449784,8975.18889972
22607,43.0,54.1997930207,9066.00164402
22616,42.0,55.6365973717,9066.00164402
22620,65.0,17.7976410243,8795.16883792
22625,53.0,31.2675166712,8953.60890043
22654,43.0,48.4912659744,9131.76999119
20615,60.0,25.3934426053,8951.59574301
22681,57.0,30.4691743544,8902.63680281
22693,53.0,29.3377492089,9009.35163403
20682,54.0,33.2049405423,8906.56954641
22732,56.0,26.8381661915,9021.2463488
20688,45.0,37.7982677275,9180.86635303
22748,51.0,30.0998261296,9021.2463488
8485,58.0,26.9420776324,9015.77219337
15831,62.0,22.1049421544,8891.98416255
16433,42.0,40.7509747703,9325.80770933
18734,64.0,19.1504627721,8915.43391532
22833,47.0,32.2741259329,9333.36537192
18739,64.0,20.8993446412,8815.66761035
19719,54.0,30.6285095492,8953.60890043
16724,59.0,25.7583917393,8998.0529662
20854,42.0,39.2756323741,9351.24908234
16771,51.0,30.0998261296,9021.2463488
22930,56.0,29.0998827177,8999.30332007
9967,64.0,22.4393145123,8754.50840139
14751,60.0,25.2655058823,9002.55106732
18940,62.0,23.7285878455,8854.83872539
4610,62.0,21.5787066064,9141.79089582
14864,44.0,32.3799908362,9340.64404365
14870,45.0,31.6664827711,9361.95940313
14890,42.0,45.6757224242,9225.19158815
12874,62.0,22.0949997035,8920.95413601
12883,43.0,35.0404177296,9290.53373777
16830,43.0,39.7018267245,9162.69081895
18614,58.0,25.7367564856,9280.37609013
21133,43.0,35.4494463865,9265.41277891
10898,61.0,25.2200518492,8855.19812669
20754,44.0,41.3046576193,9149.59048063
23275,42.0,39.2054587316,9367.08924374
8989,42.0,48.4556728515,9158.74225568
19267,61.0,24.5123990738,8937.09362122
9061,42.0,48.7758738542,9141.76105163
19308,59.0,26.1823213425,8911.71403414
23407,42.0,40.6621890831,9340.5028912
15259,63.0,21.5946316846,8928.53486034
19366,59.0,26.3256711395,8817.24242658
23764,57.0,29.3071150076,8943.69650996
23713,66.0,21.5603555403,8761.97393841
21473,49.0,41.1303276759,9002.70061742
17764,45.0,36.5414277268,9204.2218792
19435,58.0,28.8746066108,8934.5248766
17578,42.0,41.4746681662,9309.48221429
23628,43.0,39.2266883752,9163.13829898
12472,63.0,21.624220692,8884.01148833
23663,47.0,34.7433173745,9113.25943229
13438,49.0,35.6654295173,9091.55892174
20497,43.0,34.5500470805,9359.14720671
23725,47.0,32.8592186646,9248.21306703
23727,47.0,33.1788056641,9226.98578542
23734,55.0,33.3892479692,8894.9230881
23740,54.0,34.0089351089,8894.9230881
5315,63.0,21.3946099094,9126.49862595
9997,46.0,42.1808574572,9065.46746554
11461,59.0,24.8382155174,9133.54197203
21711,45.0,40.3772636003,9149.59048063
23770,61.0,22.770776039,9243.03472251
23776,58.0,28.5234812081,8951.11684375
16716,54.0,32.7243741975,8915.0470355
23786,44.0,35.9487661256,9247.57990591
23791,54.0,27.8335568543,9021.2463488
23798,55.0,27.3574229886,9021.2463488
21716,43.0,44.640549859,9149.59639822
23808,58.0,29.0365181397,8902.63680281
23809,51.0,29.3932354539,9141.96443547
23816,50.0,29.9971849539,9141.96443547
23824,56.0,31.7661524464,8906.56954641
13528,43.0,33.3301340965,9435.03106038
23827,55.0,32.5513739781,8906.56954641
17694,65.0,22.1528498033,8754.50840139
17696,64.0,22.4393145123,8754.50840139
10118,61.0,23.7139487322,9008.85604728
23853,44.0,49.1898263248,9033.87347159
23857,45.0,49.3596638996,9025.79211709
23858,45.0,48.0081800735,9033.87347159
23880,45.0,44.292248296,9135.08021142
23885,49.0,38.0723965406,9061.74588303
19795,45.0,36.750244332,9188.17014139
23895,43.0,36.7830780773,9247.57990591
19801,44.0,37.5127624388,9188.17014139
23899,45.0,45.581047523,9034.0424426
23920,43.0,34.5563804504,9351.998987
19831,44.0,46.6337512155,9034.0424426
23954,42.0,47.2166947626,9207.0507849
23965,58.0,27.7053775257,8968.24527699
17826,44.0,38.783809776,9162.69081895
20700,55.0,30.1819766331,8928.4922855
24005,50.0,36.5459574439,9000.55259592
24034,62.0,23.7849175446,8806.42165324
24035,46.0,33.645340934,9144.84707138
13828,63.0,20.8788916376,9257.13969553
15887,42.0,44.19881025,9260.11785828
13840,48.0,36.1599281115,9091.82698472
23811,50.0,30.0843545049,9127.85397618
11844,52.0,29.533671497,9021.2463488
11847,52.0,29.533671497,9021.2463488
13905,42.0,47.6163047896,9171.615145
24154,49.0,38.5901361275,9034.78799426
13917,48.0,42.8195750912,9031.40293831
13935,44.0,45.0236066068,9141.76105163
23787,45.0,34.9953386538,9247.57990591
22806,55.0,32.7593206829,8898.03068824
23583,42.0,39.1671617106,9534.44009612
24220,59.0,25.3182935532,8999.6070018
23721,66.0,17.5518837926,8795.16883792
6831,60.0,25.1441543279,9052.3544852
16266,61.0,24.7793733864,8925.11117974
24481,49.0,31.4713467385,9400.53248976
24485,43.0,34.2996269445,9417.70366225
20413,42.0,39.0997617682,9587.87745962
6111,50.0,31.8596990955,9021.2463488
8165,60.0,23.7393072481,9113.59968618
23889,48.0,39.4818992472,9061.74588303
