Solution ID,f[1] (B),f[2] (W),f[3] (s)
12298,62.0,21.4098538726,8997.50712464
16420,54.0,29.0889431703,9248.64370802
20529,47.0,38.1210251043,9079.55949889
22881,62.0,22.3317299161,8923.24463879
4177,42.0,47.0397835264,9122.23370931
13334,57.0,26.1276403741,9184.47794291
9771,58.0,25.5501980554,9150.01230649
18574,61.0,23.2841960374,8842.95466004
14481,49.0,35.6559335011,9038.81445338
20630,42.0,45.3434576289,9244.0520127
22711,61.0,22.8999011529,8898.18476582
19490,43.0,34.9929793218,9223.46566492
16611,43.0,35.2037111831,9218.28997866
22780,47.0,39.0853519891,9051.45581537
22819,60.0,25.436028923,8866.38258596
4388,42.0,44.5513843454,9248.86767832
4449,47.0,37.0135992289,9106.8535526
22885,43.0,32.0351680784,9412.14356831
20893,62.0,22.3796666122,8862.08652529
12723,47.0,42.2636191721,8983.10678955
8681,42.0,34.0737585855,9393.104628
23020,63.0,20.5291770446,8893.55862844
5063,60.0,25.051678102,8869.11982713
10813,43.0,37.0432987819,9173.39042413
6240,60.0,24.8474351257,8874.80957862
23992,55.0,27.9013458315,9131.37827465
16982,53.0,29.6880079291,9386.93858248
14939,61.0,24.5537144493,8741.27253711
7614,58.0,25.667263513,9089.001064
13007,49.0,30.5687437936,9191.62326103
12572,42.0,41.8756192044,9260.44438532
17175,47.0,35.9421096173,9114.90043336
15130,51.0,35.003795203,9039.40108122
15161,64.0,21.3386739328,8763.24034346
17547,55.0,32.9193727664,8895.9763767
21321,64.0,20.195336115,8866.61733843
17226,44.0,31.64825123,9523.05090625
13160,59.0,26.1469931479,8875.69212939
13170,59.0,25.1046747156,8916.34458561
19324,60.0,23.1368313872,8937.15261454
9993,42.0,46.2139045831,9226.58327828
11169,42.0,36.3253487749,9352.26761246
19371,58.0,26.5908570181,8940.45291356
21437,42.0,45.5146476565,9237.14908239
5077,60.0,25.6429029261,8851.29073582
19448,61.0,22.9728188357,8894.58214283
9217,60.0,23.8646973453,8916.34458561
23569,44.0,36.2022775574,9190.72007313
17451,43.0,45.3121062447,9096.84522516
20426,58.0,26.5484002619,8977.56979447
21562,48.0,40.7830681997,8945.95498626
15436,43.0,37.8007194368,9117.56071205
13425,58.0,26.2485391053,8987.20074811
15490,50.0,30.2835472187,9125.40150418
21641,63.0,22.681021173,8825.83660011
9406,60.0,23.7173443284,8934.32629994
13519,59.0,25.2499433145,8882.29640204
7410,45.0,45.0847833989,9041.53322069
23797,42.0,41.7060403498,9265.38129979
23805,45.0,31.324779928,9423.0259881
20229,48.0,34.6184946658,9136.01751418
7169,62.0,22.6933869236,8781.57625271
15238,42.0,56.9936466354,9077.55954409
11561,43.0,33.1099399962,9290.25960654
13633,42.0,32.7391706741,9419.63695854
23888,57.0,27.4632783067,8992.84894161
23928,62.0,21.0118739758,9055.21726514
19863,54.0,32.5979436282,9073.25407375
13367,61.0,22.3555461304,8947.36741705
21967,59.0,24.735427036,9006.47773507
15831,42.0,46.2402901157,9166.8883226
11984,58.0,27.6523545697,8886.60077873
9724,43.0,33.9307693407,9271.86320692
9728,43.0,47.8789163044,9080.74321638
24069,51.0,37.1364672807,9031.91875337
11810,46.0,33.4514972755,9205.79689397
22066,50.0,30.7593136866,9110.28389207
16147,55.0,28.4852552106,9057.51343216
15288,42.0,44.3040886737,9258.75601379
24400,54.0,32.4165449035,9108.23707241
15995,42.0,41.1671818713,9269.96853389
3716,52.0,34.0425432152,8998.68014916
22153,44.0,42.8413505502,9074.33858582
16040,50.0,38.867302517,8994.95788823
24253,59.0,24.5104840805,9035.69312765
12019,42.0,34.3005304039,9357.05226756
23041,57.0,26.1961807539,9122.08564901
24323,44.0,32.0309320476,9304.82715052
3855,61.0,24.5134096236,8781.57625271
16151,55.0,31.7728695737,8974.15074823
8027,46.0,35.018994091,9195.91773022
6027,43.0,38.0945132002,9104.22275072
4001,56.0,28.0642504487,8954.76030764
18342,61.0,24.0689101079,8833.35602967
24494,55.0,31.4495840169,8996.79408519
16296,42.0,40.6513358166,9284.37553414
24686,59.0,24.4220294729,9115.6589573
19179,65.0,20.173195787,8916.60424128
