Solution ID,f[1],f[2],f[3]
6492,51.0,606.0,557.607843137
17650,53.0,544.0,536.566037736
17714,52.0,554.0,546.884615385
22606,54.0,533.0,526.62962963
22866,55.0,531.0,517.054545455
