Solution ID,f[1],f[2],f[3]
1548,49.0,619.0,597.408163265
3439,50.0,627.0,585.46
6513,50.0,627.0,585.46
10827,45.0,633.0,650.511111111
13581,47.0,622.0,622.829787234
15169,46.0,629.0,636.369565217
23669,48.0,618.0,609.854166667
