Solution ID,f[1] (B),f[2] (W),f[3] (s)
22531,76.0,19.9898693118,9108.1845528
22534,78.0,19.4762862588,9079.0802798
22536,119.0,13.1165184166,9235.55386082
22537,120.0,13.0073162604,9232.25864637
22542,124.0,12.6018570741,9186.66429829
22544,125.0,12.4801821979,9156.28668707
18457,83.0,23.6726648693,8766.97794083
18461,85.0,23.0461627458,8755.96506735
18462,86.0,22.7782688514,8748.62255549
22642,77.0,19.0492129236,9249.71255446
18479,90.0,17.2027184501,9080.35272211
16461,74.0,26.9370671171,8900.56532876
18512,103.0,15.1177705607,8978.81692372
18524,92.0,16.84251059,9129.516763
24670,41.0,50.9784107767,9608.81568642
22628,42.0,36.0714946652,9748.91184412
24677,130.0,12.0099744751,9187.61919688
24678,131.0,11.9201371446,9187.61919688
24681,132.0,11.8346934191,9187.61919688
24683,133.0,11.7514900925,9187.61919688
24684,134.0,11.6685754367,9187.61919688
24686,88.0,18.164522344,8872.37676785
24687,89.0,17.9603923278,8862.56136338
18550,70.0,21.7211868743,9208.42582993
22658,87.0,17.9463955392,8952.2547416
18571,59.0,25.7717154307,9322.72590509
23919,64.0,23.5903820225,9293.91191507
16551,63.0,32.9426668478,8919.26388132
18614,97.0,16.1628444295,9072.56509217
6335,42.0,37.0644568108,9634.68806558
22740,84.0,17.8726209078,9036.93992566
16711,45.0,33.4413527584,9584.79576343
23266,75.0,19.5284193111,9273.97434228
18514,104.0,14.9723664027,8971.07971831
19890,117.0,13.3559304501,9263.44097733
20583,57.0,38.4956061535,8955.23263171
21116,102.0,15.2247676307,8984.49019246
19102,41.0,47.8694126168,9837.9336743
24689,91.0,17.5653959332,8847.19936656
21172,46.0,40.2989541361,9171.69663137
24694,93.0,17.1732066986,8799.73401008
21193,99.0,15.7574716388,9056.31682027
21214,44.0,34.7593013564,9423.75517461
21245,52.0,42.3742341842,9099.86929215
17152,51.0,28.9882359018,9669.71510246
17210,48.0,30.703812178,9730.41376311
24033,82.0,19.0615130085,9047.14439415
3006,42.0,35.9966809903,9779.75350703
19689,94.0,16.5070351975,9021.60347446
19692,95.0,16.3328346914,9000.72342246
23907,115.0,13.6065697772,9286.89263703
23930,121.0,12.8485123336,9249.28612336
23937,47.0,39.5076504992,9195.58774867
23939,49.0,37.8950688231,9177.09974089
23943,53.0,41.5791647894,9091.54873285
21907,42.0,47.2035269906,9529.92033531
21923,62.0,34.1096335973,8898.81079336
23983,43.0,44.976634369,9376.26425713
19889,116.0,13.4694599772,9279.46089236
23987,44.0,43.9993391246,9316.56125315
24138,113.0,13.7756720952,8809.33282666
19903,50.0,29.8591233188,9509.46769542
24140,114.0,13.654270769,8794.53149386
19923,100.0,15.5191741095,9086.33376542
19937,101.0,15.3453874117,9067.22967125
24071,67.0,30.5047642965,8994.46047964
24100,61.0,24.069024709,9459.91933929
24104,126.0,12.4214570856,9159.1774387
24105,127.0,12.3234408687,9155.00110043
24109,128.0,12.2590218999,9110.21103613
24110,129.0,12.1639131484,9099.4239062
24117,79.0,18.5168147928,9214.26463637
24121,66.0,30.730901073,9009.50599696
24131,110.0,14.167342322,8874.66262684
24137,112.0,13.9124351723,8823.89900154
24147,96.0,19.6848507998,8766.97794083
24150,98.0,19.1716503549,8766.97794083
24153,54.0,27.6510916076,9448.3115918
24158,55.0,27.1469260619,9389.88219069
24160,56.0,26.6612690462,9364.05679833
24161,68.0,21.2026300168,9476.60675887
20071,80.0,24.9015093428,8840.2637066
20075,81.0,24.4862867286,8811.49567374
23925,118.0,13.2235865052,9249.28612336
22310,41.0,48.6158056984,9721.77611937
10035,60.0,28.6557653059,9149.29932033
23869,71.0,28.8221296759,8858.14848949
23871,73.0,27.9630549013,8851.06080604
22408,123.0,12.671809348,9187.61919688
22437,111.0,14.0038084375,9350.59750918
22445,122.0,12.7572521006,9350.59750918
22468,105.0,14.8584582451,8919.92814259
22469,106.0,14.7180385407,8908.31473165
22470,107.0,14.5800708642,8897.2583835
22472,108.0,14.4305324047,8888.45852033
22474,109.0,14.2979567393,8882.81124902
21156,65.0,22.296418342,9489.51278044
22525,72.0,21.1058830612,9173.09915598
22518,69.0,20.9189699217,9443.38921724
18423,58.0,40.5840595426,8943.80517762
