Solution ID,f[1] (B),f[2] (W),f[3] (s)
22529,93.0,20.2313895728,8632.87628382
23211,133.0,10.5823007851,9403.25430315
23894,62.0,32.2828620863,8928.23412284
18441,84.0,17.6993809874,8980.73074612
22549,97.0,19.4018356127,8653.59573155
23897,65.0,30.5848183571,8928.23412284
18465,50.0,38.6378514847,9058.38677489
18466,51.0,37.8803153974,9057.22492226
18476,108.0,12.9918729101,9454.26927336
22595,111.0,12.6205062527,9417.68411057
22597,113.0,12.434393431,9396.40894411
22598,114.0,12.324798684,9382.64923097
18504,88.0,16.1290135876,9473.72081587
22603,117.0,11.9981232689,9322.52539323
22604,118.0,11.895655862,9304.17701501
18512,70.0,20.9281682004,9357.54710418
14418,75.0,25.3049070372,8912.43108747
22630,124.0,11.3141085823,9403.25430315
22635,126.0,11.0997651674,9403.25430315
22636,127.0,11.0314930556,9403.25430315
22637,128.0,10.9692965705,9403.25430315
18549,74.0,19.8361376721,9284.78904893
18554,53.0,27.7493700687,9700.12246601
22664,105.0,13.5439738226,9120.0645995
22665,106.0,13.4150579264,9111.63337079
12466,42.0,35.1426500973,9841.33853817
22717,59.0,34.4927240045,8936.60086988
22730,57.0,35.7932038961,8943.43335742
22736,60.0,33.8586992259,8926.94601325
12534,48.0,45.5734846581,9051.13230656
12536,50.0,43.7529211481,9030.5592316
22652,120.0,11.6663529494,9344.18844469
20839,77.0,24.5999289975,8884.64646448
16810,83.0,17.9297153774,8997.95905487
20908,58.0,25.3502661747,9574.70194699
22600,116.0,12.1101386722,9378.39814999
20939,64.0,31.6471112782,8878.89450364
8812,43.0,49.1126539789,9520.5284933
6770,82.0,17.4314912588,9628.37281765
21114,103.0,13.8125835964,9176.3616297
21115,104.0,13.7116354461,9143.69994648
23214,94.0,15.6420460001,8887.29146606
21168,56.0,26.3472713741,9603.05052261
21169,57.0,25.8854474666,9594.23198707
22651,119.0,11.7695758284,9347.22024347
22654,121.0,11.601537888,9309.87511847
6906,43.0,50.0535869513,9467.25185546
22655,122.0,11.5054313502,9304.10797735
2936,47.0,46.5431714812,9111.90808064
23206,129.0,10.8748936801,9403.25430315
21431,41.0,48.2926718304,9770.09217619
17375,48.0,30.9480932799,9866.19798995
23638,41.0,44.0943253223,9878.51766298
22611,123.0,11.4164574336,9456.86017707
23709,58.0,25.1956933734,9806.43890671
23729,99.0,18.8831633889,8741.05020579
23747,66.0,22.8366524607,9291.95223523
23776,109.0,12.9213139361,9412.79057558
23777,110.0,12.7987895073,9386.15575949
21733,43.0,39.2710865816,9545.38357896
23791,90.0,20.9516777507,8611.67565073
23795,92.0,20.5307397361,8578.16516333
23847,96.0,15.2798457076,8833.17719597
23850,97.0,15.1097358176,8808.77552105
23853,49.0,44.6440442988,9085.11066396
23881,73.0,20.5433971332,9189.83093219
23887,101.0,18.589782869,8688.17497632
23890,102.0,18.4072980653,8677.11261872
23905,115.0,12.195906084,9436.17406825
9599,44.0,51.397781325,9360.4590427
9605,45.0,45.3563754445,9224.97340799
23958,51.0,29.9088229548,9333.79024115
23916,67.0,21.7234841972,9483.59267566
15780,80.0,23.6624781185,8763.75018033
23997,85.0,17.0090731767,9262.14717786
23998,86.0,16.810402604,9242.51334719
24016,98.0,14.344769979,9498.61669906
15838,52.0,28.2834995208,9717.65436076
17920,63.0,32.2448207104,8903.22930928
15925,71.0,26.8178031723,8856.2746423
22227,87.0,16.7562602911,9084.1806988
22235,61.0,23.9512796707,9728.62425726
14048,55.0,37.232706988,9007.5792438
22260,91.0,16.2964915742,8849.7887482
22287,46.0,33.6073676179,9451.07066189
14165,54.0,27.0838947687,9748.78472728
16216,78.0,19.0876694503,9122.48508116
20341,89.0,16.0316728071,9378.04819633
14204,72.0,20.7455964773,9270.05268486
22418,79.0,18.5044827585,9202.18554789
22422,81.0,18.0912670957,9160.80836755
22436,112.0,12.6993061577,9109.45520297
22437,76.0,19.1345593022,9382.50831653
24496,125.0,11.1985520819,9436.17406825
24503,51.0,42.8055209223,9020.7788539
24505,53.0,41.1902461671,9014.35344455
22464,68.0,22.4502597321,9148.39290749
22466,69.0,22.1200262687,9129.40592294
23886,100.0,18.7756833003,8701.98739595
22499,95.0,14.8335419466,9443.83261808
23207,130.0,10.794994376,9403.25430315
22509,107.0,13.2461165606,9288.42668768
23208,131.0,10.7171429381,9403.25430315
23210,132.0,10.6134732095,9403.25430315
