Solution ID,f[1] (B),f[2] (W),f[3] (s)
24921,133.0,12.8765441562,8776.51187838
16738,41.0,45.8652064081,9640.96632397
18510,86.0,20.9025022685,8816.70967009
18512,87.0,20.6626117735,8789.97593752
18519,84.0,20.9873869241,8937.30694539
18536,118.0,14.5563490736,8894.62445772
20596,125.0,13.7409676323,8776.51187838
20604,92.0,19.1699814629,8879.99142059
13920,80.0,18.8098741395,9293.98289689
20638,53.0,32.1368003856,9153.71304509
18611,109.0,15.7802545132,8917.6309135
16574,79.0,22.6874523466,8843.13437342
18631,124.0,13.8547728592,8855.72712865
18624,119.0,14.396165636,8910.34998177
20690,56.0,27.3387240434,9413.60578563
20693,57.0,26.8585900955,9378.08118032
20697,60.0,25.5041203214,9336.27986932
16603,75.0,20.1762545034,9350.02915318
22767,58.0,37.7316162918,8998.9077439
20724,41.0,44.6995933777,9817.07796102
22786,47.0,31.3293499671,9561.28116649
22793,51.0,28.9781817925,9482.20012754
4363,42.0,36.9325868776,9647.93269423
22807,121.0,14.243733418,8804.4539804
22812,123.0,14.0138644125,8767.3193182
22825,76.0,20.0248772956,9153.30338514
22832,122.0,14.1703357083,8752.16969349
22841,98.0,18.2951418022,8719.46698583
22848,110.0,15.6396638086,8884.31021428
22856,55.0,27.8441213467,9429.35647785
24919,132.0,12.9689547163,8776.51187838
22873,74.0,24.1548495439,8866.60692094
24922,134.0,12.7675511825,8776.51187838
24923,135.0,12.6704392798,8776.51187838
24925,54.0,41.128817066,9034.2897791
24939,71.0,21.3991741279,9202.8623811
24944,114.0,15.1500595263,8894.62445772
24948,115.0,15.0138613902,8862.75485176
24949,116.0,14.884755253,8859.57145295
24953,120.0,14.3848068193,8835.84037879
24967,97.0,17.6737769945,8971.03899884
24969,99.0,17.3232490039,8971.03899884
25006,94.0,18.5552624513,8957.75075907
18634,64.0,28.6578713814,8962.13380452
11004,42.0,36.9052473222,9724.96237087
23360,59.0,26.3643656282,9227.20956576
19670,93.0,19.4145535772,8664.73271599
2990,42.0,35.5615661207,9867.45571502
15454,96.0,17.9048001019,8984.26890767
15520,100.0,17.1437522297,9005.80420478
17576,106.0,16.2477848538,8955.84522044
21693,117.0,14.7191005524,8855.72712865
19664,89.0,20.3503748376,8691.3050249
19671,52.0,42.7828816701,9061.53163845
15586,50.0,44.6396850671,9139.85503427
19688,65.0,24.7794685678,9081.04094372
19689,66.0,24.4033257466,9073.91003719
15594,103.0,16.7733385784,8955.84522044
15596,104.0,16.6118690649,8929.36164477
15597,105.0,16.4491527065,8927.28915298
21743,44.0,40.7400651529,9385.78942989
15600,107.0,16.137191831,8903.60588031
21777,77.0,19.6655027449,9272.68496733
15638,42.0,38.7026430586,9601.00778252
23835,108.0,15.9214089114,8909.05477476
23840,111.0,15.5843127399,8883.17879527
20699,41.0,46.3643524508,9567.94630574
23867,81.0,18.6614193301,9268.28612427
23870,83.0,18.1986911283,9241.58747575
23872,85.0,17.7640581752,9221.7824272
22752,78.0,19.2593208988,9335.59459365
23883,67.0,22.7942961604,9201.16880633
23885,68.0,22.4555320903,9184.73227421
23886,69.0,22.1300203212,9166.10448094
23887,70.0,21.81385239,9162.8181044
23890,72.0,21.2089969657,9136.65998512
23891,73.0,20.9183619626,9118.14699115
23920,61.0,30.2718816575,8964.97813015
23937,90.0,19.3166617418,8995.11293314
21741,43.0,41.6816868645,9396.7730727
23963,126.0,13.6991505226,8750.19946024
23964,127.0,13.5871678593,8747.85414731
23965,128.0,13.4803810124,8740.7820276
23967,129.0,13.3732581051,8722.6315903
23968,130.0,13.2705006234,8697.8367859
23972,131.0,13.1684045096,8676.26078568
23817,46.0,34.7426631358,9276.29924334
15971,48.0,51.1515939397,9196.35454037
18061,62.0,25.9933067225,9109.86744207
18063,63.0,25.573302703,9095.01592359
13982,95.0,18.1041294544,9018.01947079
20157,88.0,20.5646165722,8731.86688186
20164,91.0,19.8235812747,8685.08067655
23841,112.0,15.4454162495,8872.52236223
23844,113.0,15.3044077153,8854.49817929
22252,45.0,33.2744214353,9490.52734663
9983,49.0,45.7171499278,9171.60384416
24451,101.0,17.1480580533,8945.48561584
24452,102.0,16.9744548769,8939.00351582
15275,82.0,18.3525933281,9254.07109753
