Solution ID,f[1] (B),f[2] (W),f[3] (s)
24630,55.0,33.3277164917,9135.48350328
24635,103.0,13.9010568113,9103.78271433
24636,104.0,13.7611207753,9090.37050843
24638,105.0,13.6181191632,9079.88977516
24639,106.0,13.4905972211,9070.51553291
24640,107.0,13.3496941765,9070.01766187
24644,110.0,13.0012403243,9227.83959364
2122,42.0,33.6723340602,9703.96370525
24658,62.0,21.9851314136,9394.59983309
24661,64.0,21.2899036556,9394.59983309
24672,77.0,23.3841789299,8596.24440037
24684,50.0,38.6747348065,9160.73705987
20591,41.0,46.2408561997,9687.22097482
24692,68.0,20.858917696,9224.05100284
22677,43.0,33.5540445916,9550.40303209
24726,109.0,13.1569181138,9062.02078887
24743,57.0,30.025885144,9172.66476349
22696,78.0,22.5364958426,8582.07278102
24745,59.0,28.9912333516,9172.66476349
24747,61.0,28.02380565,9172.66476349
24748,65.0,27.8141066973,8725.84289879
24754,66.0,27.1918558536,8672.93876593
20666,108.0,13.2213353435,9227.83959364
24767,57.0,32.2799929209,8790.03872644
24776,58.0,31.2912529044,8776.15849669
24778,91.0,15.6950803581,9117.67357481
10468,48.0,56.6738452804,9109.00228108
20709,45.0,31.0401518008,9639.49540547
20727,88.0,20.5450393428,8802.33515233
20729,90.0,20.0860751074,8770.10581297
20731,92.0,19.649311997,8755.9155954
24838,72.0,25.0713477782,8620.64434586
24841,74.0,24.3450704033,8607.36490147
24843,75.0,24.0197256635,8606.98361324
24880,94.0,15.1223921663,9249.83432062
20798,99.0,14.4194270254,9117.67357481
20799,100.0,14.3253755126,9117.67357481
24912,112.0,12.7950265818,9117.0347729
24913,113.0,12.7107123978,9105.11622714
24914,114.0,12.5952793708,9103.78271433
24915,115.0,12.4863985979,9090.37050843
24916,116.0,12.3699747672,9089.44547165
24919,117.0,12.2633925461,9067.23941693
24921,118.0,12.1512029172,9043.5335423
24934,82.0,17.2514098786,9309.37005373
24940,85.0,16.6103181108,9253.30859109
19017,101.0,14.1474325131,9370.64700608
21074,41.0,45.0074521826,9689.02987912
19043,73.0,23.529133483,9042.39103349
23163,46.0,42.4962361008,9143.74360658
12949,55.0,25.0032878249,9440.63618975
17058,49.0,55.5185390347,9082.7502866
17065,50.0,41.4270332027,9028.9445937
23217,45.0,35.355123518,9447.71006546
23246,79.0,22.2515003285,8568.62198714
23248,80.0,21.9210013438,8541.76929362
23251,81.0,21.6065366039,8522.2470392
23254,83.0,21.0856492903,8513.41485718
19159,69.0,25.6930354349,8977.29638969
23256,42.0,34.5132973319,9653.14877592
23272,47.0,29.6959382802,9588.83397999
17146,70.0,24.7105641685,8944.98914452
21974,41.0,46.968538807,9624.67493385
19210,84.0,16.9930557111,9275.06688284
23312,102.0,14.0319497741,9117.67357481
19243,54.0,31.8450384906,9178.80650218
17228,89.0,16.0697381849,9186.88956615
23383,56.0,32.5472929801,8858.71678018
23433,57.0,30.6603577889,8875.30274593
23438,60.0,29.0884323105,8861.88062762
23466,67.0,20.3568158634,9313.86139896
19380,93.0,15.2576979648,9256.50945936
15879,44.0,46.2396578718,9320.19934166
19547,78.0,18.1866077021,9342.79216155
17553,44.0,35.4645348944,9486.98050812
23995,41.0,50.3571586362,9606.88198628
1482,42.0,33.5176158783,9763.6257246
17867,48.0,38.2157264119,9212.26487086
15875,52.0,35.7778927083,8922.16498244
13831,53.0,35.1018395405,8937.25662582
22025,55.0,33.3290006257,8881.05059477
24081,111.0,12.9028732714,9117.67357481
24086,63.0,22.6382800658,9264.35443541
1570,42.0,33.6245796257,9752.57094757
22057,95.0,19.0213337567,8697.71680657
22059,95.0,19.028734817,8684.97570846
22063,96.0,18.8012212729,8651.85225743
22064,97.0,18.6066881222,8651.72122898
22066,98.0,18.4229920781,8637.32131641
22129,86.0,16.4488235087,9284.11441951
22131,87.0,16.2469628308,9265.04351837
22143,46.0,33.7686819641,9486.98050812
22167,76.0,18.7036081049,9424.58629515
22177,51.0,35.1355158287,9237.75967819
23162,47.0,42.3267265232,9143.74360658
24895,55.0,25.8134118046,9296.14491324
23320,71.0,25.0190096161,8677.34081419
18359,49.0,43.3451591621,9132.73290846
4039,45.0,45.0549055424,9301.72715555
16379,50.0,40.4142774092,9149.54408668
