Solution ID,f[1] (B),f[2] (W),f[3] (s)
24579,42.0,47.0604800202,9135.23630056
4100,43.0,35.1321322363,9306.43925427
16459,47.0,38.4778813714,9154.14352932
12393,42.0,44.3758751906,9203.28985767
11623,42.0,41.4494155322,9290.13020802
18549,52.0,33.1021079431,9013.61327835
14508,51.0,33.4843454453,9105.95804094
14716,45.0,34.4097592361,9260.59039914
19838,46.0,39.1222145172,9153.01808111
24837,49.0,37.5138040877,9033.62320899
4371,44.0,44.2235242287,9106.18234276
18713,42.0,46.435526446,9197.8076293
8584,57.0,28.5391792167,8980.01951471
4468,45.0,33.7609371884,9280.55753437
20856,58.0,27.5011907704,8957.70122421
24964,60.0,24.7549099881,8914.71856403
24967,51.0,35.7916768107,9094.13299303
20904,45.0,43.0076341193,9101.73512635
6609,48.0,36.4764088074,9142.8925148
14813,53.0,27.6858112471,9580.41906965
23024,52.0,28.2729685856,9244.43258434
8691,44.0,36.8018211088,9178.42565772
16884,50.0,35.1777197804,9097.29590888
14880,59.0,25.362252548,9092.05068423
12850,59.0,25.3818816156,9035.64329461
23647,63.0,21.9715234101,8797.22843668
14960,52.0,33.0949617529,9036.90218409
21107,58.0,27.9203159787,8882.38748431
21108,63.0,20.8639594572,8932.75606076
19084,42.0,39.0606407648,9450.86881243
10456,50.0,37.9523416502,9015.1752811
21172,58.0,27.0557845902,8959.78427672
19126,42.0,43.0784484092,9220.13552233
23242,59.0,26.3584568143,8842.59696605
22989,61.0,23.131474457,8831.77869908
19166,42.0,42.1561572236,9278.47805652
23620,45.0,39.237307314,9164.9095354
11013,66.0,18.7547447409,8921.49376631
6273,56.0,31.0317981063,8976.64675219
21636,53.0,28.1163423309,8991.93473191
11035,43.0,36.0831985025,9216.82975368
17234,44.0,45.9085596128,9091.00807909
19315,46.0,37.1121804337,9163.63682782
21439,47.0,32.3886579685,9206.89051849
24750,48.0,44.0434828437,9024.27277592
13338,42.0,42.6336231515,9259.41709887
13364,49.0,37.4499328899,9107.230921
11332,57.0,29.8554659423,8960.21599638
24758,60.0,24.3876074133,8944.36799365
5209,59.0,24.5503531789,9193.64211091
21599,43.0,39.1218606971,9191.37552633
9333,43.0,47.8393201056,9127.24261781
23694,43.0,33.3826092656,9391.15309875
19613,49.0,29.5848751749,9451.51936757
23727,64.0,20.9512762971,8875.00409735
23731,47.0,40.2487347598,9048.79174254
5301,52.0,30.8290589584,9043.80192701
15678,56.0,31.3739763091,8929.22245094
909,42.0,51.0487556817,9093.72317652
15719,51.0,36.0776934445,8975.95629285
15734,64.0,21.3575172555,8831.57911868
13549,44.0,50.168410357,9046.55252082
7609,48.0,34.9977093422,9153.00935583
14121,62.0,23.1298121836,8826.75080407
19993,57.0,29.9567108642,8932.76926975
1570,45.0,49.1656330401,9034.20722332
22061,42.0,46.7078459557,9193.13451597
22067,44.0,32.093265937,9353.6112177
16009,64.0,20.830077791,9202.17349627
8740,58.0,25.837831077,8971.90724877
6766,53.0,36.3822159826,8969.22324693
24226,48.0,37.5237561176,9092.51499496
5807,45.0,47.0175275383,9080.46457157
20148,43.0,35.2044577228,9274.39553584
17012,60.0,24.2563148675,9209.74441218
20183,43.0,38.4408392699,9208.82022324
12239,57.0,25.4898348763,9129.00844503
12003,59.0,25.8898650081,8969.21926391
13201,42.0,39.4154346493,9311.12604661
22319,43.0,32.8283233453,9393.69447013
14140,49.0,31.0950125751,9142.18109122
24999,46.0,35.4476893419,9215.31331233
24455,47.0,41.5016014059,9039.43370433
24497,63.0,20.8680582089,8881.32505093
22177,65.0,20.0918014961,9013.6681997
6092,61.0,24.915934823,8813.30446253
18386,59.0,26.3405921749,8930.96223244
7159,43.0,39.8253354244,9150.03142333
20459,44.0,31.4734894573,9440.32294464
12273,62.0,21.4536297867,8893.87204336
21759,59.0,24.7970254636,9167.96285048
