Solution ID,f[1] (B),f[2] (W),f[3] (s)
8200,44.0,34.5533854707,9200.11136386
22537,67.0,19.090965911,9160.32680591
20494,59.0,26.3808259806,8861.17486036
20497,58.0,27.4721663926,8861.17486036
8214,43.0,33.8107818189,9347.65923684
20510,50.0,36.5951858633,8981.85937831
14368,43.0,40.9108701717,9179.62874495
22563,61.0,23.4316158486,8955.31937029
20516,61.0,23.507515281,8801.6136921
22565,62.0,22.3597540627,8955.31937029
20528,43.0,59.4688980503,9089.47281518
23529,65.0,20.8020958195,8756.98198698
18487,58.0,24.7339534464,9231.69454662
22542,42.0,44.4658494823,9216.40334051
20566,67.0,19.4292374437,9111.23982642
18554,43.0,35.9677452726,9298.75925802
20608,46.0,33.4853098444,9203.9563625
18566,46.0,39.550992955,9069.73077144
20616,62.0,21.2250427672,9293.7243706
20617,62.0,21.5690213951,9068.30370996
10378,42.0,56.9991504667,9136.44674758
20631,42.0,43.1386933161,9263.38443033
19482,69.0,19.302126869,8848.83450079
22519,44.0,31.7395355868,9414.97154485
18610,48.0,41.0402579545,9065.56494045
16576,42.0,39.7426033699,9461.21905746
23584,63.0,22.2724520705,8828.19979304
20178,55.0,31.9535754331,9125.37820586
16682,44.0,42.5530719603,9138.00456522
12601,57.0,28.6051043186,9034.57307802
14664,43.0,43.0634326277,9159.49299758
14677,54.0,33.3854453853,9067.43129032
18496,67.0,20.0855962362,8775.03751168
10647,62.0,22.5471601185,8945.34214836
23627,45.0,31.0225018892,9467.07604312
9975,46.0,44.4261222926,8954.18526778
14807,58.0,27.4721663926,8861.17486036
23008,56.0,28.9567818168,9072.61238648
4590,55.0,33.2152486703,9004.42215936
12786,42.0,51.5572346056,9147.5168831
24318,42.0,39.6746128887,9478.49484926
16912,64.0,20.7419793493,8884.58742262
18972,57.0,28.1951624998,9043.76791121
23096,43.0,44.0255792319,9105.61333087
8776,55.0,29.661629822,9604.14499474
10868,53.0,30.173012986,9131.61770951
19165,43.0,36.2258324928,9288.88502051
23280,57.0,27.1660075767,9105.33011594
23689,49.0,31.9699549491,9192.69645686
21334,61.0,22.4242486753,9091.55474729
9054,60.0,28.2900358975,8817.58131699
13156,43.0,35.1024625207,9316.83855322
7024,63.0,21.4920167076,9075.30647871
23466,45.0,36.9262955552,9100.40828965
23467,60.0,23.2870443346,8982.84077552
23510,51.0,32.7956092714,9175.31189568
19623,44.0,45.44452894,9101.07735137
23532,68.0,19.6343145637,8756.98198698
23535,69.0,19.4140960923,8756.98198698
21488,71.0,18.3897977862,9254.47450268
23540,48.0,43.7611722555,8952.60679067
23544,49.0,42.781024768,8952.60679067
23546,56.0,33.4357914518,8901.31261032
21501,51.0,35.3762441803,8981.85937831
23562,59.0,24.7461166784,9025.43604809
20994,58.0,25.2060483223,9025.43604809
23572,66.0,19.7511890718,8852.28722613
23575,65.0,20.0746812359,8852.28722613
23576,66.0,19.5964233134,8936.80121041
23580,64.0,21.9040424894,8828.19979304
19489,68.0,19.5282444063,8848.83450079
23588,56.0,29.2979679536,9047.43745276
23595,66.0,20.3112306794,8775.03751168
23598,65.0,20.7999749223,8775.03751168
23601,42.0,41.3244959783,9330.27521821
23613,44.0,33.1203305193,9303.7059154
23615,44.0,36.0907986618,9162.24117746
23633,57.0,27.8362687313,9072.61238648
13395,53.0,35.3681182145,9058.19750049
23643,46.0,34.181793168,9191.4871029
23645,47.0,32.8970210881,9203.9563625
19554,44.0,58.1946063578,9089.47281518
21623,42.0,47.259932326,9154.17146263
9340,53.0,34.0443123172,9060.72003408
19584,42.0,40.5635357585,9339.50417136
23737,48.0,41.1820815977,9026.39328948
23815,60.0,25.0329329283,8882.91552287
15638,48.0,42.5017408207,8954.18526778
17717,56.0,27.6624406119,9301.2395336
17719,55.0,29.9458300755,9128.67763955
20573,59.0,24.1100818114,9231.69454662
7543,56.0,31.3908495135,9045.74232053
13712,53.0,32.7149889416,9093.94166985
13744,43.0,33.6703844743,9415.19931703
11777,56.0,28.0528113472,9162.84937836
5875,57.0,30.5996260218,8991.76278552
23511,51.0,32.6494952429,9183.98152478
21540,47.0,35.3733432236,9145.37661996
12005,55.0,32.2345908578,9037.7432899
16142,44.0,42.863746514,9113.83846908
20248,62.0,22.1111966261,8982.04427303
22399,56.0,28.3005196723,9129.74717686
21483,71.0,18.2256634708,9429.23912544
22405,43.0,33.1772728009,9492.33904502
22418,43.0,33.6795583947,9363.45604975
16297,43.0,37.9991862177,9235.77314665
22490,44.0,48.6624706399,9098.09627151
22506,63.0,20.6561656597,9293.7243706
23549,57.0,32.5532619839,8901.31261032
20465,70.0,18.8498702915,8848.83450079
22523,67.0,19.4292374437,9111.23982642
22526,68.0,19.1992360488,9111.23982642
22527,69.0,18.5455806266,9160.32680591
