Solution ID,f[1] (B),f[2] (W),f[3] (s)
22539,70.0,20.6393226325,9033.14134415
22553,62.0,23.5919631688,9081.85564986
22567,83.0,17.1583017422,9273.3415804
14416,50.0,43.6448347044,9209.4681979
22614,69.0,27.3513309264,8976.38795516
21177,134.0,10.4803376269,9185.26931208
22623,52.0,27.5782192188,9472.69852199
22624,53.0,27.0549696998,9469.76837622
22627,54.0,26.5431360952,9437.81931891
22629,55.0,26.048675417,9434.48047859
22630,56.0,25.58111469,9417.6243309
22632,57.0,25.1210602685,9409.24708243
22634,59.0,24.5755498959,9191.13258733
22646,107.0,13.1252295956,9156.06784381
22649,108.0,12.9900275925,9139.27624121
22651,109.0,12.8671412925,9120.68744485
14463,64.0,22.4081645103,9165.2785469
22661,66.0,21.7630728618,9183.78860884
22697,92.0,15.4314316563,9246.93221454
22698,93.0,15.2612333762,9243.61028334
20693,98.0,14.5515358251,9061.05829473
20700,101.0,14.0976745816,8997.72619864
16695,78.0,18.2636558122,9361.05234937
16732,86.0,16.4335598181,9458.9117241
16739,89.0,15.9204164518,9383.68573591
16745,75.0,19.0149079419,9415.78175946
17825,105.0,13.3777955932,9155.44340263
23015,41.0,43.9756658615,9669.56990046
18948,87.0,16.4109192656,9200.05842914
19022,116.0,12.0794638593,9229.15506097
19025,118.0,11.8737661096,9203.88235062
19026,119.0,11.7865353797,9189.5689986
19030,121.0,11.5846465179,9147.62057329
19037,47.0,39.2287358478,9245.71156797
19052,71.0,20.2905107462,9058.34515316
23173,61.0,30.6138221217,9039.19720042
21173,130.0,10.7996362573,9185.26931208
21174,131.0,10.7245601718,9185.26931208
21176,133.0,10.5549018366,9185.26931208
21317,97.0,14.5977613314,9084.27779195
21344,82.0,17.4678954068,8931.87949726
21371,123.0,11.3812169288,9185.26931208
21379,51.0,28.484316054,9288.30422997
13203,49.0,44.3978186298,9210.07985536
23625,145.0,9.67622387774,9185.26931208
23626,146.0,9.61717185641,9185.26931208
23628,147.0,9.55510632888,9185.26931208
23629,148.0,9.50989800996,9185.26931208
23630,149.0,9.50440936209,9185.26931208
19560,124.0,11.2827321615,9185.26931208
19561,125.0,11.2015580831,9185.26931208
19562,126.0,11.1280614879,9185.26931208
19563,127.0,11.0443690521,9185.26931208
23683,110.0,12.752199954,9100.5754315
23685,111.0,12.6331616059,9063.16062344
23687,112.0,12.5095806981,9060.05802404
23688,113.0,12.3957516211,9046.33085134
23690,114.0,12.2798987201,9044.14990605
23700,68.0,21.1875352177,9069.98711329
23704,80.0,17.8371132811,9283.5590602
23710,84.0,16.9644018215,9242.780274
23721,46.0,40.0441883017,9290.50792555
23723,48.0,38.2789814691,9290.50792555
23741,132.0,10.6347937993,9185.26931208
23745,135.0,10.3853896327,9185.26931208
23752,117.0,12.1672668585,9048.35699863
23755,120.0,11.8666611611,9027.15750173
23757,122.0,11.6677643598,9004.64683488
23769,100.0,14.1342857129,9314.29297473
23770,95.0,14.8141827608,9312.22148448
23772,96.0,14.652377352,9301.35640708
15596,73.0,19.8591954042,8967.4331253
15598,74.0,19.6540729799,8950.08733973
15615,85.0,16.8042198951,9230.27444721
23824,43.0,35.404176458,9517.07989454
23848,76.0,19.2167628128,8893.4901575
23850,77.0,18.9619852393,8889.87598469
23852,79.0,18.5103151451,8882.18326533
20018,129.0,10.8829722744,9185.26931208
23873,63.0,29.6412678768,9017.01776822
23877,65.0,28.7717125106,8970.29907414
23882,67.0,27.9525202571,8940.75584585
23926,99.0,14.2738732195,9142.91308824
21891,137.0,10.2162866773,9185.26931208
21892,138.0,10.169498129,9185.26931208
17814,115.0,12.1891506342,9253.34818209
17824,104.0,13.5092949703,9172.59453088
17855,106.0,13.2417065534,9214.74250795
11734,81.0,17.6647610554,9275.63818008
20017,128.0,10.9796428471,9185.26931208
20060,91.0,15.4902743398,9349.77845664
20113,90.0,15.6512569442,9402.98529774
20175,58.0,33.5090104632,9021.56152545
20180,60.0,32.3745667182,9002.20300021
23165,143.0,9.79481504664,9185.26931208
23166,144.0,9.73250444914,9185.26931208
24416,140.0,10.0090128178,9185.26931208
24420,141.0,9.91094344016,9185.26931208
24422,142.0,9.84271158709,9185.26931208
22412,136.0,10.2947821437,9185.26931208
22416,139.0,10.0861473973,9185.26931208
22419,102.0,13.9327045274,9234.14339714
22424,103.0,13.7691817236,9180.76620366
22434,44.0,32.5726011377,9554.2474393
22435,45.0,31.8119697622,9554.2474393
22447,72.0,20.002889128,9009.43531905
18370,42.0,34.3051442209,9732.02800201
14313,88.0,16.1533628638,9337.46881123
22509,94.0,15.1356871213,9124.76624054
