Solution ID,f[1] (B),f[2] (W),f[3] (s)
12316,59.0,24.2628385719,9006.86899346
16431,42.0,56.5220261135,9124.79656613
16449,55.0,31.5699121648,8904.94193352
16468,45.0,50.2815067598,9064.5134026
16471,45.0,50.5300215648,9025.88781636
12578,59.0,25.3315876269,8986.95772914
8549,42.0,42.7556881716,9287.78575072
12661,50.0,35.7085584305,9036.99674148
8585,49.0,36.8874247469,9055.67822208
12685,43.0,35.9183028304,9292.24653339
4653,43.0,33.2063290012,9425.15677255
21185,42.0,41.5660252552,9300.79448566
8966,48.0,37.7693718784,9119.97691381
21314,42.0,64.2710809836,9109.7360794
9043,43.0,43.37207163,9142.7769894
21390,48.0,33.181077722,9294.94199571
21392,46.0,34.6216927485,9294.94199571
21433,46.0,47.405063662,9094.28023258
21440,43.0,46.2715248895,9128.48905812
17412,62.0,22.270900139,8925.06763737
21605,42.0,43.8654496805,9145.65380457
24081,43.0,46.3158601246,9106.96107947
9397,60.0,25.5709387292,8751.62867083
17668,61.0,23.0935810761,8980.22621261
21436,43.0,46.1069719618,9128.89182781
9876,44.0,37.1279095302,9157.69502609
22166,42.0,40.7802386578,9392.0021143
22373,63.0,21.1655538045,9018.67514412
18428,56.0,27.6221219406,9080.01508895
22526,46.0,44.3161539902,9096.35864439
21504,47.0,35.0169006587,9197.44062314
18440,61.0,24.3297790215,8822.6907107
18458,66.0,20.2027280695,8821.72151516
18465,64.0,20.9438908988,8821.72151516
18478,44.0,42.0832696763,9142.7769894
14512,61.0,24.8832902657,8751.62867083
18614,56.0,30.288161554,8955.62634351
22757,43.0,33.5363956753,9334.41224035
20199,57.0,27.2504588269,9086.13762152
6647,52.0,33.1329691225,9146.77918774
7946,42.0,36.9964268748,9652.21789478
23212,42.0,37.8805915941,9510.34487175
19124,43.0,37.1764791788,9254.44402908
23288,58.0,25.5594516908,8904.96027681
23373,67.0,19.265720137,8821.72151516
23392,64.0,20.7396997885,8855.21416916
14822,56.0,30.6072179269,8926.19992264
23407,44.0,45.3081934779,9112.15299897
23442,59.0,25.392642608,8982.07978104
19350,63.0,23.664828897,8751.38592282
19353,64.0,23.1786562319,8751.38592282
23466,59.0,29.8719750977,8868.98955644
23497,48.0,43.1563921197,8981.72626778
23530,60.0,23.5606472253,8830.00455497
19441,59.0,25.0993886202,9005.97566355
19455,44.0,44.6339266905,9127.28946662
7171,42.0,64.3853889101,9093.39593896
19482,44.0,50.7080444899,9061.59259364
11414,58.0,25.4534176188,9063.99834975
15520,46.0,35.0312832138,9170.24053645
20369,49.0,37.5027807401,9038.72809006
20376,48.0,38.279420312,9028.00735419
24530,43.0,50.4034712065,9088.12777643
24021,56.0,27.7038821354,9014.50282098
24039,43.0,33.3617336759,9411.25124476
24153,43.0,32.5767578212,9428.37566768
24177,43.0,42.1252650975,9142.89663032
24305,51.0,34.3363749061,9157.53506335
24352,65.0,22.8517985491,8751.38592282
24367,46.0,49.1084243033,9025.88781636
24369,47.0,48.1367203059,9025.88781636
24376,65.0,20.6220057645,8821.72151516
24386,57.0,29.860701973,8926.19992264
24391,65.0,20.5627512462,8855.21416916
24395,45.0,40.6235475411,9110.21701446
24401,46.0,39.3264348633,9110.21701446
24415,50.0,30.1785126085,9193.29159411
24418,49.0,31.8954388974,9193.29159411
24436,50.0,36.1905559373,9028.00735419
24441,49.0,37.5157563506,9028.00735419
24450,59.0,25.6710473091,8881.90450134
20361,42.0,41.4948983734,9349.69594841
24459,46.0,33.8069145282,9313.14176572
24466,63.0,21.6284929677,8823.30236791
24467,63.0,21.6578591279,8804.67646382
24468,62.0,22.7621240767,8823.30236791
24472,44.0,37.0223897697,9224.14124135
24496,52.0,27.9620751681,9248.06326061
24497,53.0,27.7040211407,8966.22966705
24498,53.0,27.569173015,9248.06326061
24501,56.0,26.0633740864,9242.43634819
24507,44.0,35.4394878713,9313.14176572
24510,45.0,34.7394158652,9313.14176572
24517,55.0,27.1392545436,9086.46770863
24524,43.0,50.0851143665,9092.71366885
24540,45.0,36.2565679642,9196.5662706
