Solution ID,f[1],f[2],f[3]
8493,56.0,568.0,493.696428571
11235,53.0,566.0,521.641509434
15770,55.0,554.0,502.672727273
19533,52.0,599.0,531.673076923
20710,55.0,554.0,502.672727273
21173,54.0,549.0,511.981481481
22750,51.0,633.0,542.098039216
