Solution ID,f[1] (B),f[2] (W),f[3] (s)
18436,125.0,12.2112974894,9363.59398961
14376,54.0,28.6071388865,9111.06541003
18496,112.0,13.5792354402,9465.80551327
18499,113.0,13.4824073769,9437.00673564
20562,55.0,28.0758702593,9084.06046187
20564,56.0,27.566288024,9065.68334449
20567,58.0,26.6170313487,9040.14060927
21280,120.0,12.6913628989,9313.89680852
23410,73.0,24.0927762921,8837.18687514
24708,160.0,9.5485351344,8997.53315388
24709,161.0,9.49428280046,8997.53315388
24711,162.0,9.42253744645,8997.53315388
24712,163.0,9.38379942164,8997.53315388
24713,164.0,9.34695524685,8997.53315388
14565,63.0,24.2922651033,9133.41482877
22783,41.0,43.2054136318,9651.60979515
21151,104.0,14.7233203763,9655.04174629
18488,106.0,14.5691584639,9376.68903554
17131,49.0,31.1523335779,9373.02933129
22926,152.0,10.0420854587,9056.5399587
22928,153.0,9.94909243282,9056.5399587
22929,154.0,9.88895824835,9056.5399587
21230,86.0,17.5120435156,8942.96675252
22935,114.0,13.5072751815,9208.43465534
22939,116.0,13.273607876,9178.32385299
21233,89.0,16.9324909826,8898.13677126
12801,43.0,32.1712451353,9798.72185618
21050,144.0,10.602741577,9033.53571066
21051,145.0,10.5248297266,9033.53571066
21057,130.0,11.7260533124,9240.37168559
21061,132.0,11.5416363464,9210.8917202
16975,53.0,29.1987236967,9111.06541003
21078,155.0,9.8475026808,9056.5399587
17062,62.0,24.6707550027,9154.9368889
17103,107.0,14.3174586774,9378.40039725
21229,85.0,17.7244523597,8953.29253659
21231,87.0,17.3071473697,8921.71801919
21232,88.0,17.1049175925,8902.65593972
21236,90.0,16.7466937915,8893.15853515
21264,133.0,11.4581035067,9227.57038744
21268,135.0,11.2907476934,9174.46483647
17181,52.0,26.2949017469,9483.00363634
21279,119.0,12.7995636364,9325.41527668
21304,57.0,26.9807848005,9096.28669166
23385,146.0,10.5084761262,8990.34907395
23386,147.0,10.4330974843,8983.16554175
21343,137.0,11.123486032,9144.9079473
21344,138.0,11.0420607274,9144.01190651
21345,139.0,10.9616509118,9127.17028349
23394,151.0,10.1792257257,8918.78318892
23399,109.0,14.0367924808,9410.04025018
23414,75.0,23.4357777734,8781.77188437
21377,74.0,20.456725413,9092.80235556
21389,136.0,11.2858963863,9074.92539264
21435,61.0,24.3218123931,9395.8708781
21455,105.0,14.5144472547,9740.03873981
22429,82.0,18.1422388357,9266.87666788
23388,149.0,10.2914099442,8965.56673596
23389,150.0,10.2425109542,8957.47667075
21347,140.0,10.8802751473,9104.18036191
22374,122.0,12.4919709073,9308.15426688
22375,123.0,12.3881465967,9300.75541756
23404,110.0,13.9007133066,9371.86843768
20000,71.0,24.9500610567,8740.10592771
19700,124.0,12.3528826405,9318.66775548
19702,126.0,12.1535208142,9288.70804179
23437,83.0,17.846830294,9292.55181297
23440,84.0,17.6256999344,9254.08064857
19831,47.0,28.9173380214,9676.4676233
19691,117.0,13.0090066663,9351.80523528
21064,134.0,11.373141036,9169.38938682
19902,44.0,35.021372446,9479.50838768
19952,76.0,19.5017128661,9403.06118357
22441,127.0,12.0581700252,9283.20318405
15881,102.0,15.047513412,9626.23183569
19979,108.0,14.1287707261,9740.03873981
19983,111.0,13.7480656556,9740.03873981
19989,46.0,29.6093156653,9603.39610353
19995,69.0,25.6802353798,8804.87489816
19997,70.0,25.3103661538,8758.79718208
20003,72.0,24.5630193609,8690.61387553
20041,142.0,10.811969549,9033.53571066
20042,143.0,10.7338767718,9023.02784086
22168,45.0,53.3097465345,9435.49332747
24282,42.0,49.7507467188,9532.88606735
22479,96.0,15.678688832,9020.74823806
24287,165.0,9.26520054288,9056.5399587
24289,166.0,9.21033644423,9056.5399587
24290,167.0,9.16750929643,9056.5399587
24291,168.0,9.12567131579,9056.5399587
24293,65.0,23.3420986956,9186.58060342
24298,66.0,23.0162006251,9131.08615705
22364,148.0,10.3029895279,9131.05594189
22366,118.0,12.8927293701,9385.45824423
22371,121.0,12.5995852913,9348.8998676
22383,50.0,30.574782956,9263.68809166
22384,51.0,29.9380220438,9263.68809166
22386,156.0,9.76886119649,9028.70033919
22388,157.0,9.72697424671,9020.48856615
22392,158.0,9.67465365739,8974.71087952
22395,159.0,9.60946613522,8965.56673596
19776,60.0,25.8252872109,8971.55096837
22413,77.0,19.8672912526,9026.30343996
22422,141.0,10.7913123125,9163.38080631
22425,79.0,18.8504870084,9328.08027629
18336,67.0,26.5143873436,8855.42495004
18338,68.0,26.1140410164,8825.80733582
18345,48.0,32.013353505,9338.06183378
22444,128.0,11.9630044585,9256.46103048
22446,129.0,11.8669272793,9231.04778411
22448,131.0,11.6820282736,9195.20266264
22451,59.0,26.1416917509,9007.37260851
14267,103.0,14.7687338111,9553.73311925
22467,78.0,18.9803853472,9370.7226596
22471,80.0,18.5323389345,9313.11749842
22472,81.0,18.300641299,9311.30004886
22476,93.0,16.1928956795,9020.74823806
22477,94.0,16.009306585,9020.74823806
22478,95.0,15.8330390794,9020.74823806
14287,64.0,27.7277999907,8935.38392772
22480,97.0,15.5143210137,9020.74823806
22481,98.0,15.3384257667,9020.74823806
22482,99.0,15.1936630758,9020.74823806
10218,101.0,15.1201851451,9784.89205541
12268,115.0,13.2373996172,9499.8880052
18417,91.0,16.591914276,9020.74823806
18418,92.0,16.4102842625,9020.74823806
