Solution ID,f[1] (B),f[2] (W),f[3] (s)
20503,59.0,24.0400421215,8897.72199284
8218,59.0,27.2807397929,8867.59656193
10292,53.0,27.8108491015,9158.02891686
10320,48.0,32.7360437859,9247.76869817
10322,45.0,41.0430735487,9114.45728231
24659,48.0,40.1017840554,8999.04984725
12392,46.0,38.7174205385,9052.04016635
16517,43.0,32.0681797721,9302.03060777
14510,46.0,36.2317475288,9107.56361655
20678,63.0,21.8124302416,8834.47680219
4369,58.0,26.0513421773,8974.34679745
16696,49.0,32.3633144553,9076.68282789
14655,63.0,21.9282571402,8814.09539379
20817,62.0,22.5831042962,8818.42391139
24933,61.0,22.1776662209,9138.79117966
23199,42.0,48.5727751652,9161.1917376
18822,43.0,34.7698072898,9265.01309658
18834,44.0,44.3120903676,9086.77222541
20889,61.0,23.445401575,8910.76713648
18847,62.0,21.9068765239,8839.03713367
14131,43.0,36.8405047795,9226.31175999
18879,47.0,34.7971234427,9187.89824549
16852,62.0,21.8964699925,8980.25117468
23000,64.0,19.9977987702,8838.71370422
16865,63.0,20.7931841283,8903.64756338
18956,43.0,36.4845711387,9244.41830327
4658,43.0,41.9430721401,9142.84898353
7949,42.0,36.9282747911,9324.76144086
14973,44.0,43.871963429,9113.99644521
8834,43.0,36.8691176973,9184.67736625
21139,65.0,19.2206908474,8906.19404994
10901,56.0,29.3957549735,8958.68002303
12959,44.0,34.9895835346,9243.35780334
23200,43.0,45.2127105913,9093.48813694
2772,42.0,57.1722003341,9086.77421912
19929,42.0,33.6756824705,9436.41182083
21331,49.0,36.8618692172,8992.70555142
23380,56.0,27.7080798498,9111.69967741
23388,61.0,22.3637214818,8968.6119811
23402,47.0,35.6625276133,9135.99953623
9093,57.0,28.1700908249,8879.7393329
14147,43.0,40.3446428668,9145.05399251
7096,42.0,49.1191053673,9149.7986407
19388,43.0,36.2759905696,9246.95686898
23505,45.0,42.5352305173,9045.73002505
17362,58.0,24.3871912849,9026.66966127
17380,49.0,32.0323107385,9102.85628894
11288,58.0,27.2783801352,8889.96476204
23582,44.0,31.231594726,9332.86387425
7212,45.0,38.6306407983,9131.89685127
23601,56.0,28.2497244815,9041.85321982
19538,63.0,20.5018894244,8993.96193084
17535,65.0,19.3951332373,8712.95361259
21672,45.0,34.2526965696,9203.54154857
21023,63.0,21.6760428039,8866.87017632
21707,64.0,20.2701096805,8805.06380609
23763,61.0,23.7882759553,8795.10632715
3317,51.0,28.7593227748,8980.41365016
17692,65.0,19.3814569878,8744.79147809
8752,43.0,43.3546611893,9119.11582764
13683,43.0,38.5188092729,9151.82082914
23864,42.0,37.7147543225,9188.89123753
15247,56.0,27.3044101298,9164.67563798
15733,56.0,30.444490566,8911.15917632
16621,65.0,18.6576576236,8936.22484212
23982,46.0,42.7041653157,9036.44386775
17653,42.0,47.0297414539,9161.57272573
11725,42.0,51.4448729843,9134.33001936
17884,56.0,30.742832664,8891.61278148
24058,42.0,34.595955754,9348.70875301
22035,43.0,52.2287460677,9068.31067949
22056,46.0,34.6898282091,9188.23462662
15976,63.0,20.6217400961,8935.54180827
3702,47.0,36.3218117261,9018.31213265
2033,61.0,27.0088698794,8774.32009
18371,61.0,22.0555751573,9345.05903109
16020,43.0,38.2952254492,9157.97913006
17349,50.0,28.8748713999,9195.19368768
22357,49.0,30.0213109647,9159.70769641
20084,44.0,43.9629206857,9100.84321696
7887,42.0,37.6528225838,9322.94322145
12199,43.0,38.0523263732,9161.25791339
20277,43.0,31.8467155652,9458.59568244
15951,62.0,21.6877780357,9160.67209115
22157,57.0,25.8036769691,9031.93613212
16693,49.0,35.7310532841,9016.61000772
10562,60.0,23.4636395384,8811.31343521
24475,48.0,33.8284492349,9111.7420335
