Solution ID,f[1] (B),f[2] (W),f[3] (s)
24414,77.0,16.69355368,9536.54435911
20488,63.0,21.727769743,8863.9522405
24587,63.0,21.4665440813,8872.28369572
24579,43.0,44.8957019851,9161.4506749
18456,57.0,28.0948592649,9046.22956976
10269,64.0,20.6910011428,8945.23125692
20510,44.0,55.0528463555,9034.66457128
18475,48.0,39.0883692112,8990.43246753
20524,43.0,37.4116429278,9285.34712267
20529,44.0,44.3719703134,9127.2491388
18485,54.0,31.7518902092,9043.32559544
20536,57.0,26.2712731046,9073.38381001
16446,42.0,43.5057393045,9193.12288939
18524,44.0,35.8510097112,9271.24819767
16480,53.0,29.0126262069,9189.26341164
18530,44.0,35.9875915022,9264.53009888
10372,49.0,34.5545757955,9170.17652963
14485,66.0,20.0749046491,8867.42126664
22680,43.0,33.3084035906,9348.7743766
14502,45.0,41.7818542905,9117.35894239
14504,46.0,39.8513371624,9117.35894239
22902,55.0,30.635984008,9023.6690674
14543,53.0,32.8886505746,8992.48618303
24559,64.0,21.3414326071,8863.9522405
24515,50.0,31.6548311934,9053.45846401
10577,56.0,30.1418743685,9037.27402828
21493,64.0,21.9167137754,8834.49332408
22880,43.0,45.7320012154,9146.95403893
22898,46.0,32.8668203345,9198.8441018
16798,43.0,41.2076664723,9190.97914017
24562,65.0,20.485999168,8863.9522405
24428,57.0,28.5958399929,8893.70100872
16816,42.0,40.6317429368,9331.9217596
24458,74.0,17.6673418041,9161.43925616
8689,47.0,42.4644573887,9047.30515136
23306,42.0,47.0117319609,9161.4957355
23179,59.0,25.5098310882,8997.34506207
21146,55.0,30.831496615,9018.58997295
6814,55.0,30.3037734542,9029.83593402
24254,47.0,39.8999329172,9116.9819985
24581,42.0,47.3115953125,9146.30929563
24574,42.0,45.9400092339,9167.93096385
16503,43.0,56.1922320215,9034.80196263
24438,42.0,40.9464865344,9236.83932281
4862,55.0,31.3994020645,9018.2783385
8961,44.0,50.6044475642,9086.21351634
24508,51.0,30.9723640756,9053.45846401
17540,44.0,47.6866553469,9117.29822114
8987,43.0,46.5045209475,9119.94433857
8991,49.0,36.1501637115,9072.15603092
23367,60.0,23.483287765,8918.19794459
23394,42.0,40.0259691609,9435.48587863
15211,61.0,25.3250375934,8869.98049868
17262,47.0,37.6684674658,9137.05459705
17268,56.0,31.0413903054,8999.22432642
8341,56.0,28.9279449511,9041.086486
23452,42.0,45.6426285326,9173.74994224
23464,44.0,37.0046469114,9218.19021734
23466,45.0,36.4390841406,9218.19021734
21427,45.0,46.5617704228,9036.51068115
7096,43.0,54.9680968181,9086.6787865
24445,55.0,26.5324609792,9333.44647577
23497,47.0,32.1521438849,9198.8441018
23510,65.0,20.8397914763,8834.49332408
23512,65.0,20.8966328304,8729.37048824
21468,52.0,30.4149227036,9053.45846401
23519,44.0,44.1712629575,9160.58113218
21485,54.0,32.1440807444,8939.08327564
24584,62.0,21.651420958,9014.13766943
24537,44.0,35.718414849,9318.12671923
21519,49.0,35.0458682457,9080.93361108
21525,48.0,36.8037568963,9080.93361108
17430,69.0,19.3676604458,8867.42126664
17432,62.0,23.6268278573,8816.28638321
19497,43.0,38.2176162654,9263.14352969
24417,77.0,16.9418747114,9476.90150713
16567,45.0,38.9770286353,9183.85627759
15439,68.0,19.5052186992,8867.42126664
15440,67.0,19.7754173021,8867.42126664
19539,53.0,29.8502572431,9053.45846401
15480,46.0,42.729005335,9081.26694135
24585,63.0,21.3690930926,9014.13766943
15503,61.0,22.3768736401,9094.94744479
24521,44.0,44.5831727237,9119.94433857
17566,56.0,28.6652662681,9062.26969324
24106,60.0,22.9148312111,8979.95614576
13582,46.0,35.9615005207,9172.53775627
9526,43.0,39.0456459175,9237.3633323
23433,65.0,19.9913069369,8964.34339554
24466,75.0,17.4231838688,9161.43925616
21395,54.0,27.8341790389,9128.32428593
23964,65.0,19.5383582867,9092.03427084
24002,43.0,34.9498876922,9330.89946967
13790,47.0,39.3251457653,9132.41142255
23461,47.0,44.727939012,9036.51068115
11774,51.0,37.482742041,9045.24361749
24072,42.0,40.9607078106,9218.46593384
22444,45.0,46.4580894219,9117.29822114
22488,48.0,35.6222293218,9144.16656958
9756,56.0,31.9513060176,8993.19508554
24097,64.0,20.6370255452,9078.11940212
24500,66.0,19.3185846229,8932.2590282
24547,43.0,40.1236385773,9191.49403586
17994,55.0,30.2548742658,9032.5893493
13905,42.0,39.6252027865,9569.65162854
16658,55.0,29.7411760757,9077.39624536
22180,42.0,45.9708441573,9166.72525922
9956,57.0,26.2167843744,9073.85790549
23451,43.0,43.2167961185,9168.55906477
11907,42.0,39.8497026562,9473.82829845
24357,49.0,38.5696431516,9017.98295106
20271,43.0,36.8507682132,9291.63585764
8026,42.0,56.862671984,9098.42189293
22386,76.0,17.4068192892,9161.43925616
23529,46.0,35.695647535,9197.93238541
24444,55.0,27.1566928498,9189.26341164
23530,47.0,35.0916849349,9197.93238541
24455,45.0,34.908095867,9271.24819767
18330,59.0,24.2873087291,9106.11421436
24482,59.0,25.1864523898,9056.1506692
20400,62.0,21.8108332691,8872.28369572
24504,67.0,18.6590320362,8964.34339554
22460,58.0,25.80542607,9180.08338635
22461,58.0,26.5887736694,8964.91308284
20415,45.0,48.1975163449,9031.45993202
24535,43.0,36.4216225148,9318.12671923
20442,59.0,25.7878018332,8855.78238772
20475,63.0,21.1005901201,9169.08894253
24548,43.0,39.7929652682,9218.46593384
24413,76.0,17.0223506406,9476.90150713
24556,43.0,45.16196343,9160.58113218
20464,43.0,56.0864696185,9045.33523851
20473,64.0,20.4552426316,9174.41884605
12286,58.0,26.9790264437,8865.34402112
