Solution ID,f[1] (B),f[2] (W),f[3] (s)
24580,114.0,11.4849332822,9013.73396552
20490,41.0,46.0239246532,9659.22641676
24592,79.0,21.2237878538,8936.92626805
24595,80.0,20.9584507462,8918.84990552
24606,97.0,13.6211213283,9242.97537223
24615,51.0,26.4810832761,9339.99484687
24683,41.0,39.3742037979,9826.27324027
24835,41.0,55.0771041519,9563.02906003
20934,112.0,11.767461398,8969.01253497
20983,44.0,33.8686226276,9506.64856422
21000,45.0,40.1691397551,9354.51991194
21036,73.0,25.0033581948,8914.89239617
16949,107.0,12.3399044236,9099.32027822
21122,56.0,37.8232675364,8946.50091029
21169,44.0,44.5798244639,9462.83604447
21179,74.0,18.0361058603,9334.50593291
21181,75.0,17.7937704004,9291.16555781
17099,46.0,44.9717544974,9261.99573463
21234,89.0,14.8619106035,9084.81322825
17647,43.0,46.7535026439,9444.0337461
24109,86.0,15.4226188774,9110.20812533
14104,93.0,14.342451892,9177.23568516
18296,102.0,13.002326218,9121.24259147
1925,44.0,31.085399351,9795.78153797
22423,76.0,24.3614314505,8789.26734883
22425,78.0,23.6905522099,8762.96709088
22500,116.0,11.3410290051,8887.94844927
22502,117.0,11.2393184473,8856.71353418
22503,118.0,11.1368466734,8848.08409245
22504,119.0,11.0401236317,8829.4873711
22567,53.0,33.5500321135,9157.61021317
18493,103.0,12.7678150572,9144.30003173
18517,96.0,13.7993591631,9210.08563504
22665,94.0,14.1713560224,9077.08189502
22672,98.0,13.5789201344,9077.08189502
22674,62.0,21.3285916211,9723.8254307
22683,64.0,20.6993471345,9679.15672477
22685,65.0,20.3841367533,9642.64541385
22702,104.0,12.6606961869,9130.60093782
22706,106.0,12.4254195125,9105.31469558
22827,57.0,23.3485299916,9309.73328391
22863,101.0,13.1396009314,9061.47127528
22909,52.0,25.9596101523,9609.49370866
21235,90.0,14.6878452239,9084.81322825
23378,125.0,10.5327840945,8921.9066583
23381,126.0,10.4108335705,8921.9066583
19595,46.0,29.6102509099,9579.91561781
15534,45.0,36.8703939386,9475.25346033
19701,58.0,23.104530474,9230.98147731
19716,54.0,24.8775130707,9733.20373894
19736,100.0,13.218409477,9170.63456409
19780,115.0,11.4165492414,9018.94821778
21254,110.0,12.0326260783,9020.87292256
19815,122.0,10.8248572534,8915.80868894
15724,77.0,17.2322977291,9212.80883126
23970,120.0,10.8987147687,8906.07402003
23984,55.0,33.7119290523,9065.77788831
24020,82.0,16.1049353869,9186.65137946
24042,47.0,31.5839915071,9435.91952101
24085,51.0,35.3778707459,9265.41997543
24101,67.0,19.7607600869,9529.05913322
24112,87.0,15.2329099396,9084.81322825
24113,88.0,15.0641321746,9082.97800484
24116,91.0,14.5618303052,9045.25373723
24117,92.0,14.4043491605,9030.29201739
24148,70.0,18.9569965993,9552.02450734
24200,105.0,12.6511608346,9057.81365721
24203,108.0,12.2848791582,9025.09124729
24208,109.0,12.1734664207,8993.98521126
24229,83.0,21.9813842496,8784.49271661
24250,51.0,38.8558558368,9053.64883036
24321,81.0,21.5913813637,8899.15989241
24408,71.0,18.8941964505,9379.54077031
24409,72.0,18.6292812543,9370.71495746
24418,51.0,26.4295114914,9710.6004425
24428,123.0,10.7233326656,8908.13075301
24429,124.0,10.6359855271,8906.88094619
24433,127.0,10.3824975838,8875.07414156
24434,128.0,10.2950838819,8862.8610087
24435,129.0,10.2084729933,8849.19761768
24445,63.0,29.0964634644,8939.9414645
24450,66.0,27.4814383062,8990.21407652
24455,68.0,26.7481151489,8953.04247126
20378,42.0,39.48295885,9536.27710026
24476,45.0,43.1549193569,9280.56168278
24477,46.0,42.0949547616,9280.56168278
20399,99.0,13.4495220368,9088.05436393
24499,111.0,11.8847660567,9005.99170441
24501,113.0,11.6709796573,8976.1140788
12217,95.0,13.9329814276,9248.25998425
24513,48.0,28.3663401773,9403.39711171
24514,49.0,27.8057798555,9396.57433428
24519,50.0,27.2847810836,9325.80051285
24523,69.0,19.5110905084,9345.46836298
24546,84.0,20.0862461268,8834.34543755
24549,85.0,19.8499030321,8804.97943818
24566,59.0,22.7612807962,9228.97977881
24567,60.0,22.3795495227,9218.63197372
24568,61.0,22.0081897374,9205.85790563
24570,42.0,37.0910635762,9588.58058367
