Solution ID,f[1] (B),f[2] (W),f[3] (s)
71,7.0,9.20243621476,5844.82370161
181,6.0,10.5389886742,5739.46468126
293,4.0,13.9128903935,5684.16861843
393,5.0,11.6283550134,5793.33669799
492,4.0,13.7965931457,5949.73771933
496,3.0,28.2863567446,5635.29219134
550,5.0,13.3673786774,5779.83971665
603,5.0,12.8543709973,5793.29688533
619,3.0,20.7092282613,5872.70486823
640,3.0,17.8647230743,6103.84342272
691,8.0,8.20558617303,5812.45998293
702,4.0,13.780566611,6007.45531844
713,3.0,21.491044394,5769.24084315
721,3.0,18.4535198218,6059.66822853
722,3.0,18.5824349989,6042.60643769
724,3.0,26.5442414946,5705.38643797
727,6.0,10.9419249652,5577.52257108
744,4.0,18.7508509407,5556.86274831
763,5.0,11.2362401816,5849.09425555
764,4.0,14.0840706469,5577.14057774
