Solution ID,f[1] (B),f[2] (W),f[3] (s)
22537,65.0,20.5481662269,9460.86111479
22541,99.0,13.5888726344,8986.51092275
22544,102.0,13.1703938454,8986.51092275
22545,103.0,13.0384786368,8986.51092275
22546,104.0,12.9285407539,8986.51092275
22547,50.0,27.616494497,9324.78121318
21509,108.0,12.4689091478,9362.6667844
22566,73.0,25.4419577976,8949.91646287
23560,78.0,17.1039438201,9068.01116281
22210,41.0,44.8221529884,9727.66690656
24556,84.0,22.0891553278,8789.02808087
4280,54.0,36.8574761621,9015.66730607
21535,60.0,22.5268945641,9109.39532106
23467,63.0,21.321059872,9196.01571557
12583,55.0,34.548117829,9034.18105689
23469,64.0,20.9861235119,9135.62925115
20780,41.0,45.457300739,9675.26469697
24990,130.0,10.5942525249,9454.70593257
24992,131.0,10.5298986752,9454.70593257
24994,132.0,10.4624015562,9454.70593257
24995,133.0,10.3767991246,9454.70593257
24998,71.0,26.482979631,8830.74880859
25005,75.0,25.061625669,8786.53577973
14801,67.0,20.0299309998,9215.79618168
23015,119.0,11.4548385266,9454.70593257
23020,123.0,11.094479001,9454.70593257
16924,86.0,15.7024580726,9129.79319175
16926,87.0,15.5175136078,9106.73736537
19031,44.0,30.6245239483,9715.86852872
19109,91.0,14.7175056139,9309.50023755
19213,80.0,16.6042616686,9634.08292216
19218,82.0,16.2258006931,9562.15896343
21279,46.0,46.7405548071,9256.11273798
21300,53.0,37.4475181897,9021.25101331
13132,45.0,44.5838116035,9334.16072141
23016,120.0,11.3630379136,9454.70593257
23427,41.0,42.8681622893,9809.86998912
24035,126.0,10.8607093475,9454.70593257
23456,127.0,10.8161489658,9454.70593257
23481,83.0,16.2419179001,9517.8561592
986,42.0,33.0256637755,9860.25067444
21492,94.0,14.3377993315,9026.80120991
21497,96.0,14.0339778701,8989.74297267
21498,97.0,13.888848031,8986.51092275
21504,105.0,12.8303449465,9414.24711965
21505,106.0,12.7085846371,9399.14413455
21508,107.0,12.5863282164,9379.72376708
23559,77.0,17.3263373461,9073.97396946
21512,63.0,31.2749751094,8901.73237024
21519,66.0,29.7072641002,8822.27691454
21545,76.0,24.4199291205,8884.19866724
1076,43.0,32.2592975124,9805.0478455
21998,116.0,11.7400754156,9454.70593257
23022,124.0,10.987677958,9454.70593257
23017,121.0,11.2877494512,9454.70593257
23458,128.0,10.7232641133,9454.70593257
23459,129.0,10.6524452154,9454.70593257
24037,88.0,15.1831520168,9499.57650185
24039,89.0,15.0172786296,9492.65929906
24041,90.0,14.8482455841,9477.48187792
21999,117.0,11.6383079951,9454.70593257
22000,118.0,11.5375218432,9454.70593257
17914,41.0,52.928557094,9577.51007721
17916,101.0,13.3220389754,9531.81393615
17931,51.0,32.8121790419,9059.94141723
24496,62.0,29.4467112642,9011.83579851
18020,100.0,13.4314341315,9515.15545858
15993,41.0,49.108033413,9654.76145143
18081,72.0,18.5526105387,9165.966806
24520,92.0,14.5320950478,9454.70593257
24521,93.0,14.4145609281,9441.7713717
24250,48.0,66.7930838919,9129.18999324
20164,61.0,32.3717113469,8917.76003452
19062,49.0,39.4562782836,9113.80980835
20183,52.0,25.9295463118,9242.42737749
20190,56.0,24.0637477219,9177.15579662
20285,57.0,33.1803963734,9013.12058651
1855,47.0,41.4266659054,9150.06198651
20289,59.0,32.051909014,8999.97764457
20299,74.0,25.2233854889,8868.70058862
24749,40.0,66.6769986792,9852.14145935
24457,122.0,11.1834220605,9454.70593257
24462,125.0,10.9231443749,9454.70593257
24465,58.0,23.3745389138,9149.35923982
24474,69.0,27.2350693794,8884.19866724
24478,70.0,26.8435240658,8841.07912717
22446,109.0,12.3856983785,9362.6667844
22448,110.0,12.2502852373,9362.6667844
22449,111.0,12.1501127,9362.6667844
22450,112.0,12.0444782487,9362.6667844
22451,113.0,11.954977727,9362.6667844
22452,114.0,11.8745199663,9362.6667844
22453,115.0,11.7919992438,9362.6667844
22454,48.0,28.1901489879,9539.80064151
22471,79.0,23.6392128235,8806.89286689
22473,81.0,22.998539028,8787.45660406
24544,68.0,19.5554575582,9435.80719917
22498,85.0,15.6898173263,9448.84079054
21499,98.0,13.7887053562,8973.60165164
23551,95.0,14.1725408897,9075.63902574
